seqnames	start	end	width	strand	V4	V5	V6	V7	V8	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj	countsa	countsb
chr16	6600824	6601096	273	*	peak_4810	-1.26033930939283	2.02846854779959e-10	128	264	Intron (ENST00000569895.3/54715, intron 5 of 6)	16	6483815	7713325	1229511	1	54715	ENST00000675653.1	117009	ENSG00000078328	RBFOX1	RNA binding fox-1 homolog 1	NA	NA	NA	NA	NA
chr20	7180361	7180655	295	*	peak_8830	-1.28263308503073	2.05263146370645e-10	128	214	Intron (ENST00000449581.2/101929265, intron 5 of 7)	20	7146467	7155932	9466	2	101929265	ENST00000828086.1	-24429	ENSG00000228888	LINC01428	long intergenic non-protein coding RNA 1428	NA	NA	NA	NA	NA
chr6	111399408	111399929	522	*	peak_12486	-1.31197195525958	2.13899980190211e-10	136	266	Intron (ENST00000673446.1/ENST00000673446.1, intron 2 of 3)	6	111392695	111405632	12938	2	5980	ENST00000460981.1	5703	ENSG00000009413	REV3L	REV3 like, DNA directed polymerase zeta catalytic subunit	NA	NA	NA	NA	NA
chr21	26388662	26389232	571	*	peak_9438	-1.02787955935536	2.26141530122868e-10	250	380	Promoter (<=1kb)	21	26390090	26471698	81609	1	107985474	ENST00000421771.2	-858	NA	LOC107985474	uncharacterized LOC107985474	NA	NA	NA	NA	NA
chr5	57713387	57713993	607	*	peak_11740	-1.06746774397501	2.41983795021759e-10	308	612	Intron (ENST00000701975.1/101928505, intron 2 of 3)	5	57650672	57750243	99572	1	101928505	ENST00000688166.1	62715	ENSG00000287709	LOC101928505	uncharacterized LOC101928505	NA	NA	NA	NA	NA
chr2	197159546	197160176	631	*	peak_8480	-1.20268120284676	2.53948172558809e-10	170	380	Intron (ENST00000282272.15/91526, intron 2 of 27)	2	196967017	197122733	155717	2	91526	ENST00000424317.5	-36813	ENSG00000065413	ANKRD44	ankyrin repeat domain 44	NA	NA	NA	NA	NA
chr8	24596750	24597234	485	*	peak_13407	-1.23881035489017	2.72249862763693e-10	136	288	Intron (ENST00000519689.1/101929294, intron 2 of 4)	8	24300885	24548618	247734	2	101929294	ENST00000523578.5	-48132	NA	ADAM7-AS1	ADAM7, ADAMDEC1 and ADAM28 antisense RNA 1	NA	NA	NA	NA	NA
chr8	125590000	125590861	862	*	peak_13713	1.06829758414915	2.76839795774763e-10	1100	510	Intron (ENST00000786597.1/105375746, intron 1 of 1)	8	125579633	125609373	29741	1	105375746	ENST00000786599.1	10367	NA	LINC02964	long intergenic non-protein coding RNA 2964	NA	NA	NA	NA	NA
chr5	40831919	40832284	366	*	peak_11708	-1.23358943415882	2.79669046493229e-10	180	444	Promoter (<=1kb)	5	40827703	40832555	4853	2	6167	ENST00000511787.1	271	ENSG00000145592	RPL37	ribosomal protein L37	NA	NA	NA	NA	NA
chr2	38483906	38484389	484	*	peak_7769	1.20492385477264	2.80344730122981e-10	524	196	Intron (ENST00000671178.1/101929596, intron 2 of 5)	2	38457046	38496411	39366	2	101929596	ENST00000661472.1	12022	ENSG00000231367	LINC02613	long intergenic non-protein coding RNA 2613	NA	NA	NA	NA	NA
chr7	54968972	54969597	626	*	peak_13019	-1.00658231781778	2.96448405578383e-10	250	406	Distal Intergenic	7	54806443	54952660	146218	2	124901636	ENST00000795375.1	-16312	ENSG00000303536	LOC124901636	uncharacterized LOC124901636	NA	NA	NA	NA	NA
chr14	98754337	98754943	607	*	peak_4130	-1.3231120614949	2.98263041180753e-10	142	354	Distal Intergenic	14	98711662	98716173	4512	1	283598	ENST00000546029.2	42675	ENSG00000176605	LINC02914	long intergenic non-protein coding RNA 2914	NA	NA	NA	NA	NA
chr12	107008642	107009030	389	*	peak_3380	-1.28692874495236	3.03817797027324e-10	126	226	Intron (ENST00000008527.10/1407, intron 2 of 12)	12	106999789	107001851	2063	2	1407	ENST00000546722.1	-6791	ENSG00000008405	CRY1	cryptochrome circadian regulator 1	NA	NA	NA	NA	NA
chr1	43593843	43594204	362	*	peak_579	-1.12753339238775	3.09061187438888e-10	178	300	Intron (ENST00000359947.9/5792, intron 11 of 33)	1	43591450	43622842	31393	1	5792	ENST00000414879.5	2393	ENSG00000142949	PTPRF	protein tyrosine phosphatase receptor type F	NA	NA	NA	NA	NA
chr10	64797409	64798002	594	*	peak_1644	-1.00653771637592	3.12832590793004e-10	270	478	Intron (ENST00000718642.1/105378336, intron 1 of 6)	10	64825572	64826579	1008	1	305	ENST00000404883.2	-27570	NA	ANXA2P3	annexin A2 pseudogene 3	NA	NA	NA	NA	NA
chr1	147736929	147737210	282	*	peak_899	-1.4154789728975	3.16527430729449e-10	94	254	Promoter (1-2kb)	1	147698699	147738753	40055	2	105371230	ENST00000721954.1	1543	NA	LOC105371230	uncharacterized LOC105371230	NA	NA	NA	NA	NA
chr1	150808945	150809408	464	*	peak_904	-1.2353258893518	3.2545328033981e-10	162	366	Promoter (<=1kb)	1	150796228	150809189	12962	2	1513	ENST00000678725.1	0	ENSG00000143387	CTSK	cathepsin K	NA	NA	NA	NA	NA
chr7	97422109	97422682	574	*	peak_13162	-1.12766332448724	3.42506053574348e-10	206	350	Intron (ENST00000813676.1/105375416, intron 2 of 3)	7	97479434	97510179	30746	2	105375416	ENST00000813677.1	87497	NA	LOC105375416	uncharacterized LOC105375416	NA	NA	NA	NA	NA
chr2	105129943	105130299	357	*	peak_8098	-1.14743104170602	3.55135224203717e-10	234	502	Distal Intergenic	2	105143591	105145460	1870	1	105373984	ENST00000849532.1	-13292	ENSG00000226508	LINC01918	long intergenic non-protein coding RNA 1918	NA	NA	NA	NA	NA
chr2	59150302	59150707	406	*	peak_7854	-1.11986993259806	3.66950525165795e-10	174	298	Intron (ENST00000422723.6/400955, intron 10 of 10)	2	59217708	59279400	61693	1	101927285	ENST00000409590.1	-67001	ENSG00000233723	LINC01793	long intergenic non-protein coding RNA 1793	NA	NA	NA	NA	NA
chr3	188827137	188827460	324	*	peak_11195	-1.24007764458483	3.69065941761364e-10	152	350	Intron (ENST00000414139.6/4026, intron 8 of 10)	3	188758007	188876879	118873	1	4026	ENST00000459897.2	69130	ENSG00000145012	LPP	LIM domain containing preferred translocation partner in lipoma	NA	NA	NA	NA	NA
chr5	11981940	11982399	460	*	peak_11646	-1.32375035775401	3.78150188947695e-10	102	224	Distal Intergenic	5	10971836	11904446	932611	2	1501	ENST00000304623.13	-77494	ENSG00000169862	CTNND2	catenin delta 2	NA	NA	NA	NA	NA
chr5	36887609	36887869	261	*	peak_11692	-1.39899154119146	3.96473813856008e-10	142	440	Intron (ENST00000282516.13/25836, intron 1 of 46)	5	36876841	37065394	188554	1	25836	ENST00000652901.1	10768	ENSG00000164190	NIPBL	NIPBL cohesin loading factor	NA	NA	NA	NA	NA
chr16	20925594	20925925	332	*	peak_4937	-1.2481788674614	4.04996409431617e-10	142	276	Distal Intergenic	16	20901104	20925006	23903	1	57149	ENST00000396052.3	24490	ENSG00000102897	LYRM1	LYR motif containing 1	NA	NA	NA	NA	NA
chr4	36773462	36773792	331	*	peak_11396	-1.00288639101278	4.17247886735451e-10	266	422	Distal Intergenic	4	36548331	36641939	93609	2	105374400	ENST00000655716.2	-131523	NA	LINC02505	long intergenic non-protein coding RNA 2505	NA	NA	NA	NA	NA
chr10	107559920	107560393	474	*	peak_2089	-1.1899471842936	4.21204704730632e-10	216	450	Distal Intergenic	10	107689556	107713518	23963	1	101927573	ENST00000757239.1	-129163	ENSG00000298678	LOC101927573	uncharacterized LOC101927573	NA	NA	NA	NA	NA
chr17	28426266	28426972	707	*	peak_5651	1.28427306455138	4.59257655493402e-10	368	132	Distal Intergenic	17	28405377	28407197	1821	2	113235	ENST00000581516.1	-19069	ENSG00000076351	SLC46A1	solute carrier family 46 member 1	NA	NA	NA	NA	NA
chr3	52798604	52799311	708	*	peak_10765	1.15180983314854	4.63494229736713e-10	588	186	Promoter (<=1kb)	3	52798612	52799876	1265	1	3699	ENST00000463893.1	0	ENSG00000162267	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3	NA	NA	NA	NA	NA
chr5	30959177	30959629	453	*	peak_11675	-1.01967792356948	4.72610410017759e-10	228	384	Intron (ENST00000797583.1/ENST00000797583.1, intron 2 of 4)	5	30788692	30875450	86759	2	124900952	ENST00000797584.1	-83727	ENSG00000303861	LOC124900952	uncharacterized LOC124900952	NA	NA	NA	NA	NA
chr11	1484729	1485693	965	*	peak_2293	1.17306110235031	4.72789815786422e-10	500	184	Promoter (1-2kb)	11	1469457	1486779	17323	2	81532	ENST00000329957.7	1086	ENSG00000182208	MOB2	MOB kinase activator 2	NA	NA	NA	NA	NA
chr7	96346595	96346998	404	*	peak_13160	-1.06736177221038	4.95760547473481e-10	200	332	Distal Intergenic	7	96358390	96406019	47630	1	105375410	ENST00000768829.1	-11392	NA	LOC105375410	uncharacterized LOC105375410	NA	NA	NA	NA	NA
chr3	166889205	166889688	484	*	peak_11139	-1.18641889794463	4.96075789376128e-10	176	350	Distal Intergenic	3	166835021	166844956	9936	2	124909498	ENST00000496403.1	-44249	NA	LOC124909498	uncharacterized LOC124909498	NA	NA	NA	NA	NA
chr6	158392128	158392770	643	*	peak_12578	-1.10943569958688	5.13229957490433e-10	230	452	Intron (ENST00000619713.1/ENST00000619713.1, intron 1 of 1)	6	158461650	158498693	37044	1	56995	ENST00000613390.1	-68880	ENSG00000130338	TULP4	TUB like protein 4	NA	NA	NA	NA	NA
chr2	112457196	112457759	564	*	peak_8166	-1.0378546731096	5.56938959554956e-10	326	542	Intron (ENST00000731293.1/ENST00000731293.1, intron 1 of 1)	2	112370092	112434488	64397	2	727851	ENST00000409750.5	-22708	ENSG00000169629	RGPD8	RANBP2 like and GRIP domain containing 8	NA	NA	NA	NA	NA
chr12	27367144	27367461	318	*	peak_3183	-1.47698186571407	5.68794627940377e-10	120	228	Promoter (<=1kb)	12	27368295	27420725	52431	1	56938	ENST00000457040.6	-834	ENSG00000029153	BMAL2	basic helix-loop-helix ARNT like 2	NA	NA	NA	NA	NA
chr17	17107292	17108373	1082	*	peak_5552	1.00499943629567	5.86575513891571e-10	734	348	Intron (ENST00000651222.2/23164, intron 3 of 23)	17	17131617	17138419	6803	1	23164	ENST00000584936.2	-23244	ENSG00000133030	MPRIP	myosin phosphatase Rho interacting protein	NA	NA	NA	NA	NA
chr11	24697743	24698165	423	*	peak_2411	-1.13239225205895	5.98882071950037e-10	296	440	Intron (ENST00000531187.5/338645, intron 1 of 5)	11	24729140	25082631	353492	1	338645	ENST00000620308.1	-30975	ENSG00000187398	LUZP2	leucine zipper protein 2	NA	NA	NA	NA	NA
chr3	47394908	47395944	1037	*	peak_10620	1.26659112632045	6.08357318022234e-10	862	376	Intron (ENST00000602307.5/25930, intron 1 of 23)	3	47405280	47406750	1471	1	25930	ENST00000477276.2	-9336	ENSG00000076201	PTPN23	protein tyrosine phosphatase non-receptor type 23	NA	NA	NA	NA	NA
chr3	46187941	46188244	304	*	peak_10579	-1.05112892732648	6.1910926825314e-10	256	406	Intron (ENST00000684109.1/105377067, intron 1 of 1)	3	46201711	46208313	6603	2	1230	ENST00000296140.4	20069	ENSG00000163823	CCR1	C-C motif chemokine receptor 1	NA	NA	NA	NA	NA
chr6	143139986	143140305	320	*	peak_12523	-1.2555227598629	6.22783711709101e-10	132	222	Intron (ENST00000367601.8/51390, intron 3 of 5)	6	143126250	143333445	207196	1	51390	ENST00000458219.1	13736	ENSG00000146416	AIG1	androgen induced 1	NA	NA	NA	NA	NA
chr13	35349733	35350123	391	*	peak_3711	-1.26851055896448	6.4629601005472e-10	116	244	Promoter (<=1kb)	13	35349123	35453799	104677	1	26960	ENST00000691637.1	610	ENSG00000172915	NBEA	neurobeachin	NA	NA	NA	NA	NA
chr18	3664092	3664674	583	*	peak_6523	-1.21946389683909	6.61876931964084e-10	294	746	Intron (ENST00000400147.6/9229, intron 4 of 9)	18	3653410	3656282	2873	1	105371967	ENST00000577848.1	10682	ENSG00000266401	DLGAP1-AS6	DLGAP1 antisense RNA 6	NA	NA	NA	NA	NA
chr16	53034360	53034702	343	*	peak_5118	-1.23828333741292	6.92662729037036e-10	136	256	Distal Intergenic	16	53035690	53052873	17184	2	105371267	ENST00000562178.1	18171	ENSG00000277639	CHD9NB	CHD9 neighbor	NA	NA	NA	NA	NA
chr1	30194365	30195640	1276	*	peak_349	1.01155946811643	7.70981874082112e-10	698	314	Distal Intergenic	1	30230229	30261188	30960	1	105378618	ENST00000816417.1	-34589	NA	LOC105378618	uncharacterized LOC105378618	NA	NA	NA	NA	NA
chr3	57579836	57580093	258	*	peak_10792	-1.38826343480341	7.75535800177441e-10	104	258	Intron (ENST00000715954.1/201626, intron 2 of 2)	3	57575548	57597198	21651	2	378	ENST00000483848.5	17105	ENSG00000168374	ARF4	ARF GTPase 4	NA	NA	NA	NA	NA
chr16	8324164	8324551	388	*	peak_4814	-1.20654106388967	8.86063799954313e-10	162	342	Intron (ENST00000564185.1/ENST00000564185.1, intron 2 of 3)	16	8526549	8532013	5465	2	283953	ENST00000562516.1	207462	ENSG00000232258	TMEM114	transmembrane protein 114	NA	NA	NA	NA	NA
chr14	88488905	88489240	336	*	peak_4088	-1.32719364228167	9.10562445617838e-10	150	346	Intron (ENST00000328736.7/11099, intron 9 of 17)	14	88499334	88515502	16169	1	105370614	ENST00000555444.2	-10094	NA	LOC105370614	uncharacterized LOC105370614	NA	NA	NA	NA	NA
chr13	27370410	27370832	423	*	peak_3698	-1.17902486775119	1.02884571642497e-09	152	308	Intron (ENST00000833682.1/ENST00000833682.1, intron 1 of 1)	13	27366918	27374371	7454	2	105370126	ENST00000833774.1	3539	ENSG00000308397	LOC105370126	uncharacterized LOC105370126	NA	NA	NA	NA	NA
chr9	88359739	88360322	584	*	peak_14433	-1.4495139679541	1.03667026100541e-09	102	278	Distal Intergenic	9	88388430	88475245	86816	1	10927	ENST00000485804.5	-28108	ENSG00000106723	SPIN1	spindlin 1	NA	NA	NA	NA	NA
chr6	169191530	169192744	1215	*	peak_12677	-1.24931142548363	1.07954507969716e-09	272	638	Distal Intergenic	6	169170933	169182878	11946	2	101929504	ENST00000832001.1	-8652	ENSG00000223485	LINC02544	long intergenic non-protein coding RNA 2544	NA	NA	NA	NA	NA
chr20	13863247	13863758	512	*	peak_8850	-1.04106076333492	1.09318309974886e-09	230	398	Intron (ENST00000284951.10/80343, intron 17 of 19)	20	13849398	13870184	20787	2	80343	ENST00000475649.5	6426	ENSG00000101251	SEL1L2	SEL1L2 adaptor subunit of SYVN1 ubiquitin ligase	NA	NA	NA	NA	NA
chr4	3254286	3254948	663	*	peak_11289	1.13191386634729	1.15901262919272e-09	356	134	Intron (ENST00000507492.5/345222, intron 5 of 5)	4	3249159	3262541	13383	1	345222	ENST00000510580.1	5127	ENSG00000188981	MSANTD1	Myb/SANT DNA binding domain containing 1	NA	NA	NA	NA	NA
chr20	59228093	59228371	279	*	peak_9288	-1.26599695636479	1.18780069598414e-09	124	236	Intron (ENST00000637017.1/128611, intron 6 of 7)	20	59163821	59259113	95293	1	128611	ENST00000371030.4	64272	ENSG00000124203	ZNF831	zinc finger protein 831	NA	NA	NA	NA	NA
chr11	134444592	134445058	467	*	peak_2936	-1.19124746239596	1.23193813706806e-09	192	408	Intron (ENST00000661684.2/283177, intron 1 of 3)	11	134436483	134464673	28191	1	283177	ENST00000777364.1	8109	ENSG00000255545	B3GAT1-DT	B3GAT1 divergent transcript	NA	NA	NA	NA	NA
chr3	117509798	117510338	541	*	peak_10876	-1.14980547125309	1.25150511094133e-09	240	514	Intron (ENST00000717962.1/4045, intron 2 of 6)	3	117513196	117516519	3324	1	105374056	ENST00000797242.1	-2858	NA	LOC105374056	uncharacterized LOC105374056	NA	NA	NA	NA	NA
chr6	89768228	89768675	448	*	peak_12467	-1.26752845430864	1.28523471438779e-09	122	268	Intron (ENST00000369393.8/23195, intron 15 of 101)	6	89729707	89733409	3703	2	23195	ENST00000700653.1	-34819	ENSG00000112159	MDN1	midasin AAA ATPase 1	NA	NA	NA	NA	NA
chr1	9863411	9864325	915	*	peak_88	1.05717709116808	1.31518983761509e-09	820	302	Intron (ENST00000377263.6/56998, intron 5 of 5)	1	9850659	9878176	27518	2	56998	ENST00000377256.1	13851	ENSG00000178585	CTNNBIP1	catenin beta interacting protein 1	NA	NA	NA	NA	NA
chr12	42448900	42449432	533	*	peak_3240	-1.04079436728232	1.38646326331992e-09	210	364	Intron (ENST00000317560.13/51535, intron 9 of 9)	12	42463622	42465080	1459	2	144165	ENST00000640361.1	15648	ENSG00000139174	PRICKLE1	prickle planar cell polarity protein 1	NA	NA	NA	NA	NA
chr18	40207385	40207720	336	*	peak_6686	-1.18939531394616	1.43639522002823e-09	140	284	Distal Intergenic	18	40245871	40249813	3943	1	105372082	ENST00000750899.1	-38151	NA	LOC105372082	uncharacterized LOC105372082	NA	NA	NA	NA	NA
chr2	126839892	126840399	508	*	peak_8294	-1.10812846860211	1.49262384609055e-09	198	418	Distal Intergenic	2	126893547	126898804	5258	2	105373603	ENST00000843607.1	58405	NA	LOC105373603	uncharacterized LOC105373603	NA	NA	NA	NA	NA
chr20	33777833	33778275	443	*	peak_9021	-1.01679526431591	1.50379930412458e-09	218	360	Intron (ENST00000342427.6/84905, intron 10 of 14)	20	33787088	33792269	5182	1	84905	ENST00000493497.1	-8813	ENSG00000131061	ZNF341	zinc finger protein 341	NA	NA	NA	NA	NA
chr7	108584128	108584622	495	*	peak_13223	-1.28947019251914	1.5404831479993e-09	172	316	Distal Intergenic	7	108571715	108574760	3046	1	4189	ENST00000465725.1	12413	ENSG00000128590	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9	NA	NA	NA	NA	NA
chr6	108002767	108003236	470	*	peak_12476	-1.21934795173885	1.62322313141278e-09	190	384	Exon (ENST00000798980.1/ENST00000798980.1, exon 1 of 1)	6	107867756	107958208	90453	2	11231	ENST00000369002.9	-44559	ENSG00000025796	SEC63	SEC63 homolog, protein translocation regulator	NA	NA	NA	NA	NA
chr7	38448903	38449118	216	*	peak_12896	-1.48944678841023	1.66577570431121e-09	74	166	Intron (ENST00000356264.7/273, intron 11 of 20)	7	38384818	38463113	78296	2	273	ENST00000441628.5	13995	ENSG00000078053	AMPH	amphiphysin	NA	NA	NA	NA	NA
chr1	224897531	224897855	325	*	peak_1253	-1.27988726436677	1.83885116104917e-09	120	226	Promoter (1-2kb)	1	224896262	225399269	503008	1	127602	ENST00000445597.6	1269	ENSG00000185842	DNAH14	dynein axonemal heavy chain 14	NA	NA	NA	NA	NA
chr18	14767437	14767845	409	*	peak_6649	-1.18858175557512	1.86997244270465e-09	368	804	Intron (ENST00000579292.5/374860, intron 1 of 4)	18	14748335	14817089	68755	1	374860	ENST00000580206.1	19102	ENSG00000180777	ANKRD30B	ankyrin repeat domain 30B	NA	NA	NA	NA	NA
chr11	27509874	27510198	325	*	peak_2416	-1.41274737633533	1.89418060087051e-09	112	302	Intron (ENST00000715842.1/105376671, intron 3 of 3)	11	27506865	27677579	170715	1	497258	ENST00000650703.1	3009	ENSG00000245573	BDNF-AS	BDNF antisense RNA	NA	NA	NA	NA	NA
chr12	112581154	112581478	325	*	peak_3425	-1.29862567304458	1.91807587580132e-09	124	296	Intron (ENST00000549736.5/22895, intron 1 of 6)	12	112575265	112865432	290168	1	22895	ENST00000546703.5	5889	ENSG00000089169	RPH3A	rabphilin 3A	NA	NA	NA	NA	NA
chr12	125905805	125906375	571	*	peak_3538	-1.16206538436496	2.08471548319547e-09	216	484	Distal Intergenic	12	125859158	125869773	10616	2	124903047	ENST00000834534.1	-36032	NA	LOC124903047	uncharacterized LOC124903047	NA	NA	NA	NA	NA
chr1	76219384	76220031	648	*	peak_739	-1.06612572294804	2.13427743900434e-09	268	478	Intron (ENST00000328299.4/256435, intron 1 of 4)	1	76313913	76577209	263297	1	256435	ENST00000464140.1	-93882	ENSG00000184005	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	NA	NA	NA	NA	NA
chr14	97866083	97866620	538	*	peak_4129	-1.11313004319341	2.34924073344978e-09	188	288	Distal Intergenic	14	97926479	97949044	22566	2	388011	ENST00000736866.1	82424	ENSG00000246223	LINC01550	long intergenic non-protein coding RNA 1550	NA	NA	NA	NA	NA
chr22	28348874	28349250	377	*	peak_9930	-1.05963568500057	2.37151852014226e-09	204	378	Intron (ENST00000397906.7/23331, intron 2 of 22)	22	27978014	28306645	328632	2	23331	ENST00000612946.4	-42229	ENSG00000100154	TTC28	tetratricopeptide repeat domain 28	NA	NA	NA	NA	NA
chr8	57519051	57519379	329	*	peak_13544	-1.11489178007839	2.60153644813161e-09	198	340	Intron (ENST00000520881.2/105375855, intron 2 of 2)	8	57492914	57592596	99683	1	105375855	ENST00000796110.1	26137	NA	LOC105375855	uncharacterized LOC105375855	NA	NA	NA	NA	NA
chr8	31367747	31368057	311	*	peak_13446	-1.25767534222172	2.69746748829501e-09	114	252	Intron (ENST00000655813.1/101929492, intron 1 of 1)	8	31275596	31384279	108684	1	101929492	ENST00000524022.1	92151	NA	LOC101929492	uncharacterized LOC101929492	NA	NA	NA	NA	NA
chr17	41860045	41860580	536	*	peak_5772	-1.09457644273985	2.77083654890794e-09	188	366	Intron (ENST00000319121.4/55175, intron 1 of 1)	17	41848518	41865423	16906	2	55175	ENST00000319121.4	4843	ENSG00000178502	KLHL11	kelch like family member 11	NA	NA	NA	NA	NA
chr21	46200890	46201192	303	*	peak_9601	-1.18339093028977	2.81699522742731e-09	222	454	Intron (ENST00000356396.8/4047, intron 17 of 22)	21	46195676	46196371	696	2	4047	ENST00000484808.1	-4519	ENSG00000160285	LSS	lanosterol synthase	NA	NA	NA	NA	NA
chr1	147103826	147104054	229	*	peak_896	-1.1857395916662	2.91588152751784e-09	152	298	Intron (ENST00000764885.1/644861, intron 2 of 3)	1	147098788	147110235	11448	2	644861	ENST00000764886.1	6181	NA	NBPF13P	NBPF member 13, pseudogene	NA	NA	NA	NA	NA
chr7	43363046	43363679	634	*	peak_12914	-1.15288256691476	2.96528900778705e-09	162	310	Intron (ENST00000453890.5/23072, intron 5 of 27)	7	43377778	43407731	29954	1	23072	ENST00000481031.5	-14099	ENSG00000002746	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	NA	NA	NA	NA	NA
chr3	46429714	46430143	430	*	peak_10587	-1.04319390559291	3.82682235436917e-09	346	572	Intron (ENST00000740905.1/ENST00000740905.1, intron 1 of 1)	3	46416524	46423591	7068	2	105377068	ENST00000635852.1	-6123	ENSG00000283646	LINC02009	long intergenic non-protein coding RNA 2009	NA	NA	NA	NA	NA
chr3	98503613	98504033	421	*	peak_10841	-1.02873407088049	4.03818141052823e-09	204	364	Intron (ENST00000502288.5/56650, intron 3 of 3)	3	98497681	98498631	951	1	402135	ENST00000427338.3	5932	ENSG00000231861	OR5K2	olfactory receptor family 5 subfamily K member 2	NA	NA	NA	NA	NA
