Geneid	Chr	Start	End	Strand	log2FoldChange	padj	countsa	countsb
peak_12258	chr6	30091615	30092397	.	-0.31937785416659	0.0299862257401329	1074	918
peak_4232	chr15	31522450	31522883	.	-0.464281765562163	0.0300208125582617	184	236
peak_5164	chr16	57677770	57680000	.	0.22118634008091	0.0300373103467039	2324	1596
peak_11246	chr3	196339536	196340216	.	-0.317269610522053	0.0300373103467039	558	458
peak_7332	chr19	56687045	56687668	.	-0.351229540277729	0.0300874703104808	566	690
peak_8082	chr2	101630221	101631109	.	-0.26083230752371	0.0301454696811503	1358	1216
peak_12722	chr7	101957	102288	.	-0.461015223850964	0.0301489954102964	412	370
peak_6798	chr18	79678788	79680003	.	0.442433453089863	0.0303260552208653	1136	512
peak_10049	chr22	37423943	37424662	.	0.308085561512161	0.0304055393036723	652	414
peak_5417	chr16	87123446	87124441	.	-0.299612707060911	0.0305308698418221	616	566
peak_1781	chr10	71789439	71790266	.	0.285416187363116	0.0306133955343976	960	576
peak_651	chr1	52702859	52703838	.	0.26038424993245	0.0307632839998598	1550	1016
peak_3941	chr14	65239072	65239851	.	0.282580845450693	0.0308838498279757	1320	946
peak_13608	chr8	101245433	101245808	.	-0.374374650685148	0.0308838498279757	776	684
peak_1629	chr10	50874802	50875046	.	-0.511689495322923	0.0309017049209023	210	322
peak_8862	chr20	17857229	17857562	.	-0.43722865943068	0.0309086590486003	200	244
peak_13106	chr7	73430581	73432194	.	0.334321332686272	0.0309479344081444	1280	986
peak_289	chr1	27391578	27392538	.	0.306363045191856	0.0309995591272779	1342	722
peak_2195	chr10	124076248	124076667	.	-0.381072785236302	0.0310005663384972	318	366
peak_3944	chr14	65356373	65356748	.	-0.33218295800701	0.0313248837100895	558	638
peak_7654	chr2	26695452	26696868	.	0.23019724689735	0.0313248837100895	2582	1640
peak_12525	chr6	143510790	143511280	.	-0.370069244719943	0.0314052916932785	344	388
peak_692	chr1	54604662	54605337	.	0.348348045282145	0.0314154261789945	876	496
peak_9218	chr20	52490470	52491177	.	-0.291199687042572	0.0314154261789945	1174	1280
peak_3084	chr12	6635873	6636771	.	0.249280143042406	0.0314825300646759	1598	1008
peak_4819	chr16	8585019	8585525	.	-0.376553478004376	0.0315470084813738	424	466
peak_6900	chr19	16457276	16458144	.	0.365004760804962	0.0316154421732556	768	370
peak_5263	chr16	70800289	70801476	.	0.260058540653762	0.0316987250908352	1588	952
peak_1019	chr1	167429964	167430860	.	-0.330661170374917	0.0317980696658558	506	548
peak_2474	chr11	46276038	46276296	.	-0.417339977218801	0.0318397546275786	246	314
peak_5370	chr16	84851117	84852074	.	-0.304607430460769	0.0318397546275786	1276	1076
peak_12998	chr7	50531250	50531967	.	-0.301069341735859	0.0319396752756604	754	730
peak_1619	chr10	49699749	49700356	.	-0.317359546058387	0.0319827090588886	590	616
peak_5455	chr16	88831804	88832751	.	0.364945210820125	0.0320293705734359	924	438
peak_8129	chr2	109282769	109283271	.	0.303057690221896	0.032043440146965	642	370
peak_10070	chr22	38177672	38178673	.	0.30382483890537	0.0320537467756379	984	718
peak_14342	chr9	36826604	36826959	.	-0.396743204047265	0.0321108314830825	268	322
peak_1677	chr10	69879047	69880477	.	0.270752544007373	0.032154720785407	1642	1124
peak_3336	chr12	57245556	57245899	.	-0.42419406019071	0.032177061376084	242	314
peak_9130	chr20	47951395	47951952	.	-0.321726843959162	0.032177061376084	574	524
peak_14237	chr8	144149572	144150161	.	0.330026511474753	0.032310860554464	860	558
peak_11644	chr5	10601198	10602046	.	-0.3160587139931	0.0323186759515305	570	546
peak_6426	chr17	80978937	80979705	.	0.320001728076944	0.0323201858857026	1354	734
peak_13934	chr8	139856791	139857922	.	0.242918574212983	0.0323748376244095	1836	1098
peak_315	chr1	29248653	29249889	.	-0.264028066914793	0.0323963036350977	1098	1074
peak_5067	chr16	35427714	35430177	.	-0.363914890815728	0.0323963036350977	1724	2384
peak_2473	chr11	45917147	45918192	.	0.312480351769768	0.0324371060851813	1434	802
peak_13135	chr7	76219811	76220502	.	0.314091752901765	0.032439152474891	574	362
peak_5122	chr16	53522991	53523654	.	0.330756847165648	0.0324477579297393	600	408
peak_12346	chr6	37133971	37135151	.	0.277128305455264	0.0324480172012467	998	680
peak_7131	chr19	40741914	40742309	.	0.382828132325454	0.0325110125136083	492	282
peak_5394	chr16	86050341	86051066	.	0.347012388812269	0.0325169098209019	610	394
peak_14457	chr9	89803081	89803653	.	-0.420741723425672	0.0325863642646888	332	382
peak_3349	chr12	79458975	79459904	.	-1.18493391942233	0.032588392430753	154	464
peak_9847	chr22	24435785	24436332	.	0.301658852183033	0.0326374935398319	722	482
peak_9221	chr20	53163560	53163804	.	-0.462751310192089	0.0326461447418735	202	238
peak_3537	chr12	125765916	125766332	.	-0.474307139681709	0.0327731200875699	244	306
peak_9732	chr22	21741808	21742305	.	-0.399646067364252	0.0328121419170203	480	620
peak_6597	chr18	10296622	10296859	.	-0.421604179900704	0.0328133004647885	202	232
peak_2887	chr11	119514005	119514453	.	-0.3466274145313	0.0328243711713988	482	450
peak_11982	chr5	141668768	141669247	.	-0.390584594657432	0.03282849721573	294	318
peak_8062	chr2	100274047	100274372	.	-0.424247508459988	0.0328311021717409	336	394
peak_13319	chr8	11061735	11062346	.	0.346693709877553	0.0328678735329101	538	342
peak_5599	chr17	19261579	19261970	.	-0.497695184897262	0.0328938936263606	196	274
peak_2803	chr11	75841963	75842312	.	-0.450673353192001	0.0329768412279795	214	256
peak_4918	chr16	16179857	16180314	.	-0.327509163220159	0.0329768412279795	516	434
peak_6445	chr17	81362018	81362278	.	-0.5427107650594	0.0329768412279795	134	206
peak_3550	chr12	127391525	127391949	.	-0.535029680960566	0.0330014726359264	194	290
peak_5176	chr16	57830906	57831876	.	0.350917546925787	0.0330014726359264	1068	782
peak_5753	chr17	40111170	40112086	.	0.247503803982672	0.0330014726359264	1136	706
peak_12237	chr6	15413629	15413903	.	-0.584409291715561	0.0330014726359264	168	242
peak_7381	chr2	2647178	2647652	.	-0.329027534242904	0.0330457689027339	502	426
peak_13104	chr7	73341887	73342281	.	-0.474795055022772	0.0330617695080776	274	422
peak_6091	chr17	64992375	64992818	.	-0.370204978411578	0.0331622985285283	634	600
peak_12061	chr5	150340909	150341766	.	0.320484066571069	0.0331622985285283	934	652
peak_2746	chr11	71086570	71087351	.	0.318759635832572	0.0331704944363067	818	438
peak_3660	chr12	132380782	132381242	.	0.389552149991526	0.0331704944363067	532	400
peak_2622	chr11	65711768	65712812	.	0.292670655139464	0.0332713870964193	1930	1174
peak_2690	chr11	69207253	69207626	.	0.358893997183255	0.0332713870964193	458	302
peak_4823	chr16	8762079	8762604	.	-0.361985146040919	0.0332849385222818	434	488
peak_13735	chr8	127891371	127892185	.	-0.239796114613978	0.0333582480696339	1140	1056
peak_11979	chr5	140557118	140558012	.	0.357081724800439	0.0333677063528131	722	482
peak_14595	chr9	124472612	124473832	.	0.268216246106571	0.0333781195782435	952	650
peak_1982	chr10	94362276	94363156	.	0.324814163600376	0.0334870716046911	1068	786
peak_2930	chr11	133076518	133076957	.	-0.58649110115275	0.0335030137950106	142	206
peak_13888	chr8	138692857	138693701	.	0.292623531175962	0.0335030137950106	924	640
peak_1757	chr10	71479716	71480251	.	0.307615964043385	0.0335203853255129	660	384
peak_7444	chr2	10014628	10015202	.	-1.17509737161923	0.0335410204995134	278	772
peak_11383	chr4	23476603	23476955	.	-0.540016463032061	0.0336046775811859	148	244
peak_11084	chr3	138694290	138694857	.	-0.403317243350614	0.0336052156452932	268	330
peak_14185	chr8	142951960	142952887	.	0.316575215491683	0.0337667366775152	1892	1146
peak_13449	chr8	33537420	33538277	.	-0.317437134826396	0.0337770462937657	446	472
peak_3246	chr12	47876474	47877112	.	-0.372673115274002	0.03386219690338	358	420
peak_6989	chr19	29694646	29696853	.	-0.255641086209469	0.03386219690338	2096	2300
peak_7918	chr2	71015640	71017589	.	-0.955370739463999	0.0338638961754649	508	1178
peak_10779	chr3	53794721	53795584	.	-0.302590563179661	0.0338681632937599	648	716
peak_11684	chr5	33733646	33734200	.	-0.395584363873385	0.033946694064777	244	266
peak_2517	chr11	60775457	60776813	.	0.284259550088491	0.0339581247526154	1192	688
peak_3931	chr14	64822864	64824184	.	0.241316669431465	0.0339581247526154	2026	1262
peak_7718	chr2	29344274	29344626	.	-0.40606208103081	0.0339604918179325	314	362
peak_71	chr1	9275586	9276163	.	0.324676724394728	0.0340008785812773	812	572
peak_99	chr1	11375208	11376179	.	0.275711252552952	0.0340318497305366	1132	668
peak_12933	chr7	44539771	44540760	.	0.268471158505684	0.0340951605414056	1430	874
peak_9747	chr22	22210416	22211894	.	0.231244767611725	0.0340963240069111	1966	1338
peak_10610	chr3	46958881	46960417	.	0.283989498863561	0.034108771870446	1106	770
peak_3824	chr14	20469151	20470790	.	0.291271705217009	0.034177558544868	1564	990
peak_323	chr1	29443888	29445753	.	0.276319655881297	0.0342019641842613	1466	1010
peak_8786	chr20	1791785	1792059	.	-0.553785644509603	0.0342225757306726	110	160
peak_13640	chr8	112581859	112582207	.	-0.416103888918472	0.0342827779400406	278	342
peak_8844	chr20	11790113	11790452	.	-0.534677875902773	0.0343020913303672	254	346
peak_1180	chr1	206563811	206564338	.	-0.373780376519045	0.0343096090180091	292	324
peak_1586	chr10	48655302	48656131	.	0.359336129996246	0.0343096090180091	1428	694
peak_5671	chr17	31549112	31550720	.	0.313423481647483	0.0343620448833471	1742	952
peak_2725	chr11	70521589	70522222	.	-0.276353970035212	0.0344434195952992	696	622
peak_2576	chr11	64266981	64267621	.	0.317732734151782	0.0344457136806404	540	344
peak_4497	chr15	77909630	77911026	.	0.271727289134362	0.0345433418252783	1356	728
peak_9378	chr20	63088570	63089556	.	0.271684904993919	0.0345437901689618	1326	898
peak_2769	chr11	72632095	72632732	.	0.296317199093139	0.0345454429905469	742	422
peak_11041	chr3	129592861	129593788	.	0.272973769063977	0.0345862813469079	974	586
peak_1196	chr1	207393706	207394063	.	-0.513031939340068	0.0345970929698822	318	450
peak_6489	chr17	82485652	82486103	.	0.313556158782299	0.0346015118543915	750	428
peak_10889	chr3	122925739	122926217	.	0.45459122761486	0.0346015118543915	492	380
peak_10909	chr3	124347411	124347926	.	-0.324475753270888	0.0346015118543915	574	490
peak_6472	chr17	82204783	82206508	.	0.236761204631476	0.0346415822397028	2296	1490
peak_13664	chr8	120954201	120954471	.	-0.441831098074277	0.0346415822397028	250	290
peak_825	chr1	110478344	110479113	.	0.266787256991313	0.0346911753175063	1016	672
peak_1527	chr10	46227956	46229238	.	0.240401783400526	0.034729875777964	2490	1394
peak_13622	chr8	102728274	102729011	.	0.314741679252274	0.0348184514746575	1808	886
peak_5435	chr16	87925383	87925741	.	0.404387597722462	0.0348214829335241	320	214
peak_3089	chr12	6767688	6768262	.	0.245594073230202	0.0348242522105614	1222	760
peak_13689	chr8	123571558	123572054	.	-0.307334639047744	0.034841200483026	548	612
peak_91	chr1	10507355	10507701	.	0.405543358694983	0.034844055644576	410	240
peak_8298	chr2	126890641	126892509	.	0.25302279904717	0.0349885488405549	2268	1618
peak_5132	chr16	55297038	55297695	.	-0.299203303817973	0.0349983503281695	608	658
peak_2914	chr11	125592474	125593617	.	0.30562310402904	0.0350257795723875	954	570
peak_7633	chr2	25883858	25884488	.	-0.399625515288527	0.0350613815650425	332	440
peak_3920	chr14	64220568	64221033	.	-0.313890855737339	0.0351216096378783	562	538
peak_6185	chr17	73487206	73487955	.	0.313395848060311	0.0351216096378783	1102	814
peak_12597	chr6	160139199	160139980	.	-0.352288463738887	0.0351340744845306	464	544
peak_7567	chr2	20182595	20183082	.	0.304170312437136	0.0351564994711724	674	460
peak_499	chr1	39650461	39650786	.	-0.383105557115589	0.0352284107388465	316	362
peak_7495	chr2	11658991	11659519	.	-0.315511116250148	0.0352284107388465	746	712
peak_8917	chr20	23856431	23856991	.	-0.455734770612302	0.0352284107388465	306	326
peak_3317	chr12	54538186	54538703	.	-0.349165884173098	0.035246586107003	402	454
peak_4610	chr15	90906677	90907978	.	0.350812364125866	0.035246586107003	806	638
peak_7177	chr19	42875571	42875795	.	-0.577030789529872	0.0353013478973502	126	150
peak_9620	chr22	17909731	17910113	.	-0.426213581397167	0.0354262170913641	192	240
peak_2825	chr11	77158741	77159370	.	0.33398028000082	0.0354550493698625	586	404
peak_12670	chr6	168713854	168714752	.	0.361743661007296	0.0354764135539202	540	328
peak_9725	chr22	21017883	21018571	.	0.314731902996911	0.0355377833884328	1040	640
peak_430	chr1	36524333	36525348	.	-0.353119116000837	0.0355677241912847	612	764
peak_3295	chr12	52647551	52647949	.	-0.487732812427752	0.0356662615866396	188	238
peak_436	chr1	36616908	36617576	.	-0.411923897889021	0.0356952403562707	438	586
peak_10786	chr3	55589461	55589981	.	-0.344724935391169	0.0357113104163501	428	378
peak_11284	chr4	2412657	2413899	.	0.294979228145063	0.0357381568290765	1336	710
peak_5609	chr17	19738564	19739426	.	0.296921281151445	0.03577548867753	1064	618
peak_12390	chr6	41915007	41915588	.	-0.383432340878326	0.0358522486260444	424	530
peak_1861	chr10	78774775	78775695	.	0.279294236426402	0.035857693770475	1102	784
peak_13182	chr7	100647183	100648363	.	0.317586844140914	0.0358843037568867	696	492
peak_9634	chr22	19199451	19199904	.	-0.453579829249876	0.0358873812562095	208	294
peak_4419	chr15	69956227	69956747	.	-0.357398677499843	0.035932365035696	406	430
peak_4483	chr15	77666230	77667015	.	0.307648466277611	0.0359918932062511	904	610
peak_4654	chr15	101446193	101447437	.	-0.221104569126477	0.0360105231165802	1480	1282
peak_2479	chr11	46369211	46370577	.	0.311513358927286	0.0360213077096212	1124	716
peak_13278	chr7	151694914	151695391	.	-0.528567564012612	0.0360213077096212	250	216
peak_14744	chrX	49732178	49732713	.	-0.420639704502528	0.0360213077096212	292	268
peak_13359	chr8	21578482	21579147	.	-0.285248098275217	0.036103420587447	586	560
peak_4141	chr14	100416857	100417924	.	0.287454984883723	0.036174218930862	1076	656
peak_57	chr1	6802212	6802413	.	-0.605797492198286	0.0362357257037985	138	168
peak_12707	chr6	170088023	170089055	.	0.316278001321783	0.0362357257037985	1112	682
peak_543	chr1	41642753	41643736	.	0.390103476973816	0.0362492495634957	876	662
peak_10212	chr22	45064665	45065031	.	-0.407905520666046	0.0363002212756862	416	390
peak_7962	chr2	74506597	74508475	.	0.251926607884788	0.0363034259212884	2422	1370
peak_3286	chr12	52248742	52249247	.	0.265459756872595	0.0364477206581878	862	564
peak_5373	chr16	85015876	85016112	.	-0.654155510455622	0.0364882282924273	150	200
peak_13818	chr8	133447149	133447831	.	-0.230564014355067	0.0364882282924273	1540	1324
peak_11153	chr3	183098942	183099860	.	0.316642660818156	0.036554082088124	1910	1180
peak_4033	chr14	73949759	73950731	.	0.217848240658381	0.0366024482164305	2662	1816
peak_8964	chr20	30611325	30611947	.	-0.265335314567087	0.0366831829707664	1028	988
peak_2079	chr10	104233832	104234134	.	-0.478470448917045	0.0366960478666867	156	230
peak_11588	chr5	2012971	2013711	.	0.374536628424344	0.0368870254340435	610	424
peak_11747	chr5	61807987	61808428	.	-1.27359809053038	0.0370127163052438	82	240
peak_2346	chr11	10750852	10751980	.	0.285284962041334	0.0371353943007151	1062	660
peak_3934	chr14	64986690	64987718	.	0.226608569403489	0.03718501040919	1682	1028
peak_3395	chr12	108838415	108838807	.	0.451084416485486	0.0371915759274705	396	264
peak_4856	chr16	10960260	10960679	.	-0.528084985511292	0.0372245497264645	266	358
peak_10041	chr22	37176323	37176943	.	0.306952291472725	0.037301941346537	678	442
peak_7785	chr2	42766712	42768966	.	0.229390303096323	0.037317364504481	2974	1772
peak_4003	chr14	70755033	70756056	.	-0.277116614031543	0.0373827917105262	922	972
peak_1273	chr1	228073839	228074809	.	0.249361074382997	0.0373952696410135	1142	722
peak_11593	chr5	2223428	2223705	.	-0.540156584189888	0.0373952696410135	176	250
peak_4098	chr14	91873574	91874272	.	-0.315891909542821	0.0374710579970009	410	374
peak_7029	chr19	33248668	33249789	.	0.258432142130359	0.0374725511179077	1330	766
peak_8382	chr2	130845507	130846482	.	0.321164482223844	0.037634261542582	1208	718
peak_13303	chr8	6648851	6649706	.	-0.832309923861154	0.0376511984349666	696	1190
peak_14773	chrX	69507048	69507824	.	-0.349578288754227	0.0376511984349666	502	560
peak_11817	chr5	122943269	122943836	.	-0.384680037748084	0.0376668778230881	340	420
peak_13541	chr8	57249259	57249754	.	-0.429150737714632	0.0376668778230881	240	310
peak_13258	chr7	138741200	138741578	.	-0.469010625617879	0.0377531007804283	214	250
peak_12179	chr5	179472320	179473046	.	0.402689594569648	0.0377693665472887	380	288
peak_14053	chr8	141808183	141808468	.	-0.388730275982859	0.0378553603998551	276	306
peak_9769	chr22	22683138	22683728	.	-0.328254559594161	0.0378765218041593	528	582
peak_8597	chr2	231720535	231722342	.	0.281678599824361	0.0378990677332527	1716	1252
peak_5099	chr16	49563686	49564128	.	-0.35026876207307	0.0379172643251854	358	336
peak_11230	chr3	195257698	195258306	.	0.242847508832524	0.0379634343329743	1146	732
peak_12351	chr6	37569340	37569816	.	-0.359577364096896	0.0379642033152092	378	436
peak_3150	chr12	13241800	13242311	.	-0.336080022109238	0.0380867430606065	400	430
peak_5559	chr17	17551395	17551836	.	-0.380152597398517	0.0381344406748606	294	316
peak_2065	chr10	103360686	103361163	.	-0.330835013488785	0.0381533533218687	540	644
peak_3095	chr12	6919699	6920136	.	-0.373330597678291	0.0381533533218687	468	582
peak_8559	chr2	222787608	222788500	.	-0.311003141644614	0.0383581447892542	712	610
peak_1378	chr10	24470187	24470628	.	-0.576260264748688	0.0383690461863978	288	356
peak_8039	chr2	97662745	97664413	.	0.224646437951043	0.0384148323077006	1962	1200
peak_12325	chr6	35728043	35728622	.	0.322567742449201	0.0384708396627576	778	428
peak_1010	chr1	165898812	165899365	.	-0.289710399185174	0.0384986409154583	718	670
peak_10171	chr22	43509995	43510758	.	0.284665830325528	0.0385307849633965	838	484
