seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr2	173288651	173289164	514	*	peak_20251	-1.48076595669781	2.36744663826839e-09	Distal Intergenic	2	173197712	173282036	84325	2	339751	ENST00000423106.2	-6615	ENSG00000238133	MAP3K20-AS1	MAP3K20 antisense RNA 1	NA	NA	NA
chr7	22000001	22000472	472	*	peak_30859	-1.25247052366971	2.39059635277007e-09	Distal Intergenic	7	21908201	21945903	37703	2	55536	ENST00000457951.5	-54098	ENSG00000164649	CDCA7L	cell division cycle associated 7 like	NA	NA	NA
chr6	161668827	161669170	344	*	peak_30309	-1.66227183125808	2.41641492973513e-09	Intron (ENST00000366898.6/5071, intron 7 of 11)	6	161347607	161837066	489460	2	5071	ENST00000674006.1	167896	ENSG00000185345	PRKN	parkin RBR E3 ubiquitin protein ligase	NA	NA	NA
chr5	113093593	113093901	309	*	peak_28412	-1.15959163439818	2.49842346012411e-09	Intron (ENST00000302475.9/4163, intron 6 of 16)	5	113101543	113104625	3083	2	4163	ENST00000505604.1	10724	ENSG00000171444	MCC	MCC regulator of WNT signaling pathway	NA	NA	NA
chr20	49759393	49759751	359	*	peak_21898	-1.21132798664596	2.51802239687158e-09	Distal Intergenic	20	49764932	49772385	7454	2	105372652	ENST00000819893.1	12634	ENSG00000306635	LOC105372652	uncharacterized LOC105372652	NA	NA	NA
chr18	5599395	5599803	409	*	peak_16062	-1.28811364710904	2.53050080390766e-09	Intron (ENST00000637651.1/23136, intron 1 of 21)	18	5478399	5577648	99250	2	23136	ENST00000582592.1	-21747	ENSG00000082397	EPB41L3	erythrocyte membrane protein band 4.1 like 3	NA	NA	NA
chr11	30740844	30741299	456	*	peak_5984	-1.2003564900593	2.56901684812658e-09	Intron (ENST00000839775.1/101928338, intron 1 of 4)	11	30634717	30734958	100242	2	101928316	ENST00000839501.1	-5886	NA	LINC02859	long intergenic non-protein coding RNA 2859	NA	NA	NA
chr9	71072546	71073025	480	*	peak_34124	-1.1664243490245	2.56901684812658e-09	Intron (ENST00000677713.2/80036, intron 1 of 25)	9	70535064	71096985	561922	2	80036	ENST00000704567.1	23960	ENSG00000083067	TRPM3	transient receptor potential cation channel subfamily M member 3	NA	NA	NA
chr1	151841254	151841608	355	*	peak_2494	-1.23035162156871	2.56929965265081e-09	Promoter (<=1kb)	1	151841877	151851549	9673	1	100132111	ENST00000434182.2	-269	NA	C2CD4D-AS1	C2CD4D and THEM5 antisense RNA 1	NA	NA	NA
chr8	132342989	132343444	456	*	peak_32878	-1.18663656515404	2.57014908270639e-09	Intron (ENST00000388996.10/3786, intron 1 of 14)	8	132129406	132321545	192140	2	3786	ENST00000638588.1	-21444	ENSG00000184156	KCNQ3	potassium voltage-gated channel subfamily Q member 3	NA	NA	NA
chr13	78915015	78915358	344	*	peak_9129	-1.40914346064846	2.57822836840625e-09	Distal Intergenic	13	78786472	78840058	53587	2	100874126	ENST00000829802.1	-74957	NA	LINC00331	long intergenic non-protein coding RNA 331	NA	NA	NA
chr15	69522372	69522679	308	*	peak_10750	-1.31829587938406	2.58319788756142e-09	Intron (ENST00000668790.1/145837, intron 3 of 6)	15	69525805	69571434	45630	1	145837	ENST00000653708.1	-3126	ENSG00000245750	DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration	NA	NA	NA
chr12	114241955	114242479	525	*	peak_8461	-1.28389679626469	2.65095914829681e-09	Promoter (<=1kb)	12	114238473	114241954	3482	2	105369996	ENST00000551761.2	-1	NA	LINC02459	long intergenic non-protein coding RNA 2459	NA	NA	NA
chr16	19831707	19831994	288	*	peak_12163	-1.12531489173347	2.65095914829681e-09	Intron (ENST00000308214.13/124152, intron 7 of 7)	16	19827064	19857585	30522	1	124152	ENST00000568061.1	4643	ENSG00000174628	IQCK	IQ motif containing K	NA	NA	NA
chr8	124739632	124740060	429	*	peak_32751	-1.04208764492666	2.65281549310874e-09	Intron (ENST00000811281.1/105375741, intron 2 of 2)	8	124729457	124767248	37792	1	105375741	ENST00000811280.1	10175	ENSG00000305490	LOC105375741	uncharacterized LOC105375741	NA	NA	NA
chr5	172492949	172493357	409	*	peak_29141	-1.00107887167985	2.68133763207167e-09	Intron (ENST00000718805.1/105377727, intron 1 of 1)	5	172479200	172536448	57249	1	105377727	ENST00000660356.2	13749	ENSG00000287814	LOC105377727	uncharacterized LOC105377727	NA	NA	NA
chr9	74775394	74775902	509	*	peak_34132	-1.21838382470604	2.68758338020903e-09	Exon (ENST00000361255.7/140803, exon 24 of 39)	9	74820232	74834057	13826	2	140803	ENST00000483186.1	58155	ENSG00000119121	TRPM6	transient receptor potential cation channel subfamily M member 6	NA	NA	NA
chr5	95673164	95673449	286	*	peak_28375	-1.19056993611055	2.69182306205874e-09	Intron (ENST00000508206.1/105379090, intron 3 of 3)	5	95652640	95682991	30352	2	83890	ENST00000477047.6	9542	ENSG00000145757	SPATA9	spermatogenesis associated 9	NA	NA	NA
chr10	83884795	83885062	268	*	peak_4689	-1.43308894194413	2.72256982170839e-09	Exon (ENST00000740263.1/ENST00000740263.1, exon 3 of 4)	10	83882892	83914452	31561	2	107984181	ENST00000740261.1	29390	NA	LOC107984181	uncharacterized LOC107984181	NA	NA	NA
chr1	52397157	52397585	429	*	peak_1887	-1.06017871457334	2.72417248421859e-09	Intron (ENST00000371568.8/4998, intron 4 of 16)	1	52372831	52404387	31557	2	4998	ENST00000371566.1	6802	ENSG00000085840	ORC1	origin recognition complex subunit 1	NA	NA	NA
chr12	129844569	129845028	460	*	peak_8749	-1.16846603956946	2.72686393812006e-09	Intron (ENST00000422113.7/121256, intron 1 of 8)	12	129852208	129854944	2737	2	124903085	ENST00000502221.2	9916	NA	LOC124903085	uncharacterized LOC124903085	NA	NA	NA
chr16	26603805	26604498	694	*	peak_12259	-1.00365020416468	2.74563744417968e-09	Intron (ENST00000669695.2/ENST00000669695.2, intron 1 of 1)	16	26584759	26598192	13434	2	105371152	ENST00000727759.1	-5613	ENSG00000236481	LINC02195	long intergenic non-protein coding RNA 2195	NA	NA	NA
chr14	50054134	50054583	450	*	peak_9436	-1.04174372249137	2.75400732942013e-09	Intron (ENST00000635379.2/196913, intron 1 of 14)	14	50007308	50047613	40306	2	196913	ENST00000769213.1	-6521	ENSG00000214900	LINC01599	long intergenic non-protein coding RNA 1599	NA	NA	NA
chr6	149907627	149907927	301	*	peak_30187	-1.37024797278083	2.7545628311061e-09	Intron (ENST00000606915.2/100652739, intron 1 of 1)	6	149883179	149898113	14935	2	135250	ENST00000357183.9	-9514	ENSG00000164520	RAET1E	retinoic acid early transcript 1E	NA	NA	NA
chr2	129831871	129832044	174	*	peak_20063	-1.73455737631098	2.76631086910682e-09	Intron (ENST00000809995.1/124907889, intron 3 of 5)	2	129865632	129866542	911	2	105373615	ENST00000810022.1	34498	ENSG00000229536	LINC02572	long intergenic non-protein coding RNA 2572	NA	NA	NA
chr4	5628104	5628717	614	*	peak_27342	-1.03017907849414	2.77749456021007e-09	3' UTR	4	5562439	5708559	146121	2	132884	ENST00000344408.10	79842	ENSG00000173040	EVC2	EvC ciliary complex subunit 2	NA	NA	NA
chr7	71211108	71211453	346	*	peak_31425	-1.36784193676438	2.81255071653732e-09	Intron (ENST00000333538.10/64409, intron 1 of 10)	7	71283996	71713600	429605	1	64409	ENST00000498380.6	-72543	ENSG00000185274	GALNT17	polypeptide N-acetylgalactosaminyltransferase 17	NA	NA	NA
chr14	50920652	50921264	613	*	peak_9445	-1.01058235302971	2.89759138131314e-09	Promoter (<=1kb)	14	50917016	50921528	4513	2	5836	ENST00000553872.1	264	ENSG00000100504	PYGL	glycogen phosphorylase L	NA	NA	NA
chr8	134156440	134156914	475	*	peak_32981	-1.05644238255669	2.8980042131652e-09	Distal Intergenic	8	134190383	134390487	200105	2	124902070	ENST00000661266.1	233573	NA	LOC124902070	uncharacterized LOC124902070	NA	NA	NA
chr1	181073680	181074031	352	*	peak_2848	-1.10248728563766	2.90425405802473e-09	Intron (ENST00000760189.1/124904465, intron 3 of 3)	1	181086838	181088550	1713	2	124904465	ENST00000760190.1	14519	NA	LOC124904465	uncharacterized LOC124904465	NA	NA	NA
chr7	67482213	67482652	440	*	peak_31398	-1.40198131937145	2.91270261229541e-09	Distal Intergenic	7	67599119	67604980	5862	2	105375340	ENST00000828072.1	122328	NA	LOC105375340	uncharacterized LOC105375340	NA	NA	NA
chr15	27669760	27670208	449	*	peak_10254	-1.0203571470843	2.91423738439429e-09	Distal Intergenic	15	27519972	27530920	10949	1	2567	ENST00000451330.2	149788	ENSG00000182256	GABRG3	gamma-aminobutyric acid type A receptor subunit gamma3	NA	NA	NA
chr3	58214386	58214825	440	*	peak_26091	-1.11896372690994	2.91829657142451e-09	Promoter (<=1kb)	3	58205490	58214671	9182	2	107986091	ENST00000460422.1	0	NA	LOC107986091	uncharacterized LOC107986091	NA	NA	NA
chr7	142611837	142612162	326	*	peak_31835	-1.13314954527808	2.92199342329874e-09	Distal Intergenic	7	142749468	142753020	3553	1	5644	ENST00000486171.5	-137306	ENSG00000204983	PRSS1	serine protease 1	NA	NA	NA
chr12	13559553	13559919	367	*	peak_7824	-1.08427983149872	2.93746238889603e-09	3' UTR	12	13582031	13620077	38047	1	105369668	ENST00000652867.1	-22112	ENSG00000287928	LOC105369668	uncharacterized LOC105369668	NA	NA	NA
chr12	68370269	68370869	601	*	peak_8268	-1.24277628360309	2.9540014901004e-09	Intron (ENST00000818926.1/100507195, intron 2 of 2)	12	68335642	68337013	1372	1	105369819	ENST00000819390.1	34627	NA	LOC105369819	uncharacterized LOC105369819	NA	NA	NA
chr3	101350025	101350279	255	*	peak_26206	-1.51713721996072	3.01041701224397e-09	Intron (ENST00000394095.7/57337, intron 12 of 23)	3	101347326	101347913	588	2	57337	ENST00000366089.2	-2112	ENSG00000138468	SENP7	SUMO specific peptidase 7	NA	NA	NA
chr1	59137085	59137459	375	*	peak_2078	-1.25427348384606	3.01627609724157e-09	Intron (ENST00000842947.1/100131060, intron 5 of 5)	1	59132473	59146827	14355	2	729467	ENST00000587839.2	9368	ENSG00000224609	HSD52	uncharacterized LOC729467	NA	NA	NA
chr8	108874445	108874762	318	*	peak_32633	-1.34022984243356	3.04374957279272e-09	Exon (ENST00000661381.1/101927413, exon 5 of 6)	8	108883634	108906393	22760	2	101927413	ENST00000816869.1	31631	ENSG00000253796	LOC101927413	uncharacterized LOC101927413	NA	NA	NA
chr8	54629148	54629635	488	*	peak_32421	-1.02149665797858	3.07591283456013e-09	Exon (ENST00000220676.2/6101, exon 4 of 4)	8	54616096	54630834	14739	1	6101	ENST00000220676.2	13052	ENSG00000104237	RP1	RP1 axonemal microtubule associated	NA	NA	NA
chr18	70622996	70623492	497	*	peak_16450	-1.10122454129556	3.11323967407267e-09	Intron (ENST00000745041.1/124904322, intron 1 of 2)	18	70599652	70732677	133026	1	124904322	ENST00000745042.1	23344	NA	LOC124904322	uncharacterized LOC124904322	NA	NA	NA
chr3	126036879	126037269	391	*	peak_26385	-1.07580920173912	3.11683364446551e-09	Intron (ENST00000360370.9/54946, intron 3 of 10)	3	126006363	126025790	19428	2	54946	ENST00000512557.5	-11089	ENSG00000114544	SLC41A3	solute carrier family 41 member 3	NA	NA	NA
chr17	67258852	67259464	613	*	peak_15059	-1.11001279793018	3.1894208679971e-09	Exon (ENST00000753920.1/101928021, exon 3 of 4)	17	67271469	67271607	139	1	124900398	ENST00000384679.1	-12005	ENSG00000207410	LOC124900398	small nucleolar RNA SNORA8	NA	NA	NA
chr8	103197634	103197923	290	*	peak_32617	-1.03640019835819	3.19825658727443e-09	Intron (ENST00000438105.2/79870, intron 1 of 1)	8	103165921	103207997	42077	2	100499183	ENST00000734535.1	10074	NA	BAALC-AS1	BAALC antisense RNA 1	NA	NA	NA
chr12	122646849	122647236	388	*	peak_8579	-1.28255724563651	3.20696948036034e-09	Distal Intergenic	12	122620042	122626375	6334	1	9735	ENST00000534995.1	26807	ENSG00000184445	KNTC1	kinetochore associated 1	NA	NA	NA
chr2	23361236	23361660	425	*	peak_18465	-1.23535186083111	3.27798327200513e-09	Promoter (<=1kb)	2	23357444	23360376	2933	2	105374323	ENST00000426527.2	-860	NA	LINC02923	long intergenic non-protein coding RNA 2923	NA	NA	NA
chr4	55438256	55438541	286	*	peak_27655	-1.41664691953286	3.32532811067406e-09	Exon (ENST00000309964.8/9575, exon 21 of 22)	4	55442278	55443755	1478	2	9575	ENST00000479384.1	5214	ENSG00000134852	CLOCK	clock circadian regulator	NA	NA	NA
chr5	38715811	38716164	354	*	peak_28223	-1.17054246361142	3.37003875936371e-09	Intron (ENST00000662290.1/101929768, intron 2 of 4)	5	38710367	38720259	9893	2	101926904	ENST00000847655.1	4095	ENSG00000249740	LINC01265	long intergenic non-protein coding RNA 1265	NA	NA	NA
chrX	85108158	85108760	603	*	peak_35290	-1.10808788001307	3.37908887595417e-09	Promoter (<=1kb)	23	85092287	85108968	16682	2	340562	ENST00000395409.7	208	ENSG00000184788	SATL1	spermidine/spermine N1-acetyl transferase like 1	NA	NA	NA
chr14	95572374	95572795	422	*	peak_10004	-1.18912441800802	3.38197040389867e-09	Promoter (<=1kb)	14	95573520	95578688	5169	1	100506999	ENST00000659262.1	-725	ENSG00000258390	LINC02318	long intergenic non-protein coding RNA 2318	NA	NA	NA
chr17	58642050	58642479	430	*	peak_14862	-1.49011175085907	3.39764146679364e-09	Intron (ENST00000349033.10/56155, intron 2 of 31)	17	58658901	58659313	413	2	124904122	ENST00000702614.2	16834	NA	LOC124904122	U1 spliceosomal RNA	NA	NA	NA
chr6	36266619	36267432	814	*	peak_29717	-1.10676481968379	3.40082533635429e-09	Intron (ENST00000312917.9/285848, intron 1 of 7)	6	36270060	36313955	43896	1	285848	ENST00000636260.2	-2628	ENSG00000180316	PNPLA1	patatin like domain 1, omega-hydroxyceramide transacylase	NA	NA	NA
chr7	108674131	108674450	320	*	peak_31729	-1.64528265088294	3.42491026683671e-09	Distal Intergenic	7	108605759	108614193	8435	1	105375448	ENST00000658357.1	68372	ENSG00000225647	LOC105375448	uncharacterized LOC105375448	NA	NA	NA
chr9	92206551	92206938	388	*	peak_34291	-1.25517462888093	3.44625204458152e-09	Promoter (<=1kb)	9	92206722	92210154	3433	1	112268048	ENST00000846046.1	0	NA	LOC112268048	uncharacterized LOC112268048	NA	NA	NA
chr8	19363480	19364002	523	*	peak_32033	-1.19306516722605	3.47883543383918e-09	Promoter (<=1kb)	8	19363809	19373617	9809	1	63898	ENST00000522328.1	0	ENSG00000104611	SH2D4A	SH2 domain containing 4A	NA	NA	NA
chr17	73459898	73460403	506	*	peak_15181	-1.29906991968031	3.54680860391404e-09	Intron (ENST00000392650.8/54549, intron 3 of 44)	17	73357370	73437769	80400	2	54549	ENST00000479356.1	-22129	ENSG00000069188	SDK2	sidekick cell adhesion molecule 2	NA	NA	NA
chr2	37652226	37652703	478	*	peak_18788	-1.16743847089086	3.56558535541245e-09	Intron (ENST00000751615.1/124905991, intron 5 of 5)	2	37646546	37647658	1113	2	10602	ENST00000422687.1	-4568	ENSG00000163171	CDC42EP3	CDC42 effector protein 3	NA	NA	NA
chr15	64265208	64265542	335	*	peak_10564	-1.29467072599616	3.58852714908518e-09	Intron (ENST00000303052.13/53944, intron 2 of 11)	15	64251439	64300467	49029	2	53944	ENST00000635359.1	34925	ENSG00000169118	CSNK1G1	casein kinase 1 gamma 1	NA	NA	NA
chr11	115126065	115126628	564	*	peak_7205	-1.26290447723707	3.60591691921424e-09	Distal Intergenic	11	115176327	115179111	2785	2	23705	ENST00000546000.1	52483	ENSG00000182985	CADM1	cell adhesion molecule 1	NA	NA	NA
chr7	43220271	43220593	323	*	peak_31039	-1.06504135492461	3.6194307907187e-09	Intron (ENST00000490954.2/23072, intron 1 of 1)	7	43248587	43258709	10123	1	23072	ENST00000471527.1	-27994	ENSG00000002746	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	NA	NA	NA
chr3	4300007	4300327	321	*	peak_24929	-1.42440948635518	3.62683335080173e-09	Intron (ENST00000448413.5/285362, intron 8 of 12)	3	4278796	4303270	24475	2	285362	ENST00000720303.1	2943	ENSG00000144455	SUMF1	sulfatase modifying factor 1	NA	NA	NA
chr6	30151061	30151323	263	*	peak_29488	-1.17809104189256	3.67462967999172e-09	Distal Intergenic	6	30151945	30160934	8990	2	10107	ENST00000376704.3	9611	ENSG00000204613	TRIM10	tripartite motif containing 10	NA	NA	NA
chr11	57553801	57554145	345	*	peak_6209	-1.39068786860176	3.72265252685866e-09	Intron (ENST00000340573.8/9246, intron 3 of 3)	11	57552272	57560516	8245	2	9246	ENST00000528275.1	6371	ENSG00000156587	UBE2L6	ubiquitin conjugating enzyme E2 L6	NA	NA	NA
chr20	51661711	51662197	487	*	peak_22015	-1.02020361706445	3.74502501173593e-09	Intron (ENST00000311637.9/10079, intron 8 of 22)	20	51725819	51732587	6769	2	10079	ENST00000477492.1	70390	ENSG00000054793	ATP9A	ATPase phospholipid transporting 9A (putative)	NA	NA	NA
chr16	19330017	19330521	505	*	peak_12159	-1.01432363184489	3.77800256159767e-09	Distal Intergenic	16	19334011	19337806	3796	1	105371113	ENST00000648468.2	-3490	ENSG00000285869	LINC02858	long intergenic non-protein coding RNA 2858	NA	NA	NA
chr18	2316757	2317147	391	*	peak_16033	-1.72981266201748	3.81004519013554e-09	Intron (ENST00000746281.1/105371956, intron 1 of 3)	18	2034135	2327156	293022	2	105371956	ENST00000746281.1	10009	ENSG00000263745	LOC105371956	uncharacterized LOC105371956	NA	NA	NA
chr7	132455304	132455908	605	*	peak_31798	-1.16827799075815	3.83030827417439e-09	Intron (ENST00000321063.9/91584, intron 3 of 31)	7	132409017	132410496	1480	2	102724906	ENST00000751005.1	-44808	NA	LOC102724906	uncharacterized LOC102724906	NA	NA	NA
chr8	58080818	58081185	368	*	peak_32443	-1.11108894701856	3.90092304536207e-09	Intron (ENST00000519262.6/90362, intron 3 of 3)	8	58070318	58146037	75720	1	90362	ENST00000521413.1	10500	ENSG00000169122	FAM110B	family with sequence similarity 110 member B	NA	NA	NA
chr5	57442534	57442841	308	*	peak_28297	-1.01996655988733	3.90494671765221e-09	Intron (ENST00000506106.1/102724122, intron 1 of 3)	5	57453170	57499801	46632	1	102724122	ENST00000771491.1	-10329	NA	RMEL3	enriched in melanoma 3	NA	NA	NA
chr12	38118512	38119519	1008	*	peak_7939	-1.27280615158331	3.90674569244685e-09	Distal Intergenic	12	38138321	38142651	4331	1	107984469	ENST00000792180.1	-18802	NA	LOC107984469	uncharacterized LOC107984469	NA	NA	NA
chr6	49922443	49922714	272	*	peak_29996	-1.41273611724271	3.95599409156439e-09	Distal Intergenic	6	49946101	49949444	3344	2	403339	ENST00000620560.2	26730	ENSG00000214643	DEFB133	defensin beta 133 (pseudogene)	NA	NA	NA
chr7	31747455	31747843	389	*	peak_30968	-1.16365629260883	3.96182617527503e-09	Distal Intergenic	7	31695963	31707596	11634	1	10842	ENST00000498609.1	51492	ENSG00000106341	PPP1R17	protein phosphatase 1 regulatory subunit 17	NA	NA	NA
chr1	219771070	219771421	352	*	peak_3259	-1.12962987373629	3.97171891104453e-09	Intron (ENST00000484239.5/105372926, intron 8 of 8)	1	219914264	219919030	4767	2	55532	ENST00000484079.1	147609	ENSG00000196660	SLC30A10	solute carrier family 30 member 10	NA	NA	NA
chr14	63745895	63746569	675	*	peak_9550	-1.20910446575945	4.01057876482632e-09	Exon (ENST00000769609.1/ENST00000769609.1, exon 3 of 3)	14	63761899	63995099	233201	1	23224	ENST00000674003.1	-15330	ENSG00000054654	SYNE2	spectrin repeat containing nuclear envelope protein 2	NA	NA	NA
chr1	40039171	40039519	349	*	peak_1558	-1.14647375549171	4.05117961589436e-09	Promoter (<=1kb)	1	40040233	40072649	32417	1	10487	ENST00000372797.7	-714	ENSG00000131236	CAP1	cyclase associated actin cytoskeleton regulatory protein 1	NA	NA	NA
chr3	134833048	134833423	376	*	peak_26753	-1.05570293055105	4.05483329386973e-09	Intron (ENST00000460895.5/2047, intron 2 of 3)	3	134823848	134951621	127774	1	2047	ENST00000473867.5	9200	ENSG00000154928	EPHB1	EPH receptor B1	NA	NA	NA
chr6	30441208	30441465	258	*	peak_29492	-1.30607149282909	4.05752914015958e-09	Distal Intergenic	6	30460825	30480789	19965	2	105375012	ENST00000765493.1	39324	NA	LOC105375012	uncharacterized LOC105375012	NA	NA	NA
chr1	55073264	55073642	379	*	peak_2059	-1.40739762277818	4.07039245520932e-09	Promoter (<=1kb)	1	55071813	55072992	1180	2	23358	ENST00000480962.1	-272	ENSG00000162402	USP24	ubiquitin specific peptidase 24	NA	NA	NA
chr2	160555531	160556091	561	*	peak_20223	-1.33884383352578	4.1114609037583e-09	Distal Intergenic	2	160272151	160493807	221657	2	5937	ENST00000348849.8	-61724	ENSG00000153250	RBMS1	RNA binding motif single stranded interacting protein 1	NA	NA	NA
chr1	118097547	118097853	307	*	peak_2432	-1.57833186952598	4.15034767153258e-09	Exon (ENST00000336338.10/200162, exon 7 of 49)	1	118085978	118087162	1185	2	200162	ENST00000463628.1	-10385	ENSG00000155761	SPAG17	sperm associated antigen 17	NA	NA	NA
chr20	5150757	5151079	323	*	peak_21161	-1.09901114096849	4.1925473754125e-09	Intron (ENST00000467923.5/8760, intron 1 of 5)	20	5127048	5175652	48605	1	8760	ENST00000486875.1	23709	ENSG00000101290	CDS2	CDP-diacylglycerol synthase 2	NA	NA	NA
chr16	48462149	48462676	528	*	peak_12474	-1.05155201957269	4.21504651287407e-09	Distal Intergenic	16	48356364	48448402	92039	2	6477	ENST00000568007.5	-13747	ENSG00000196470	SIAH1	siah E3 ubiquitin protein ligase 1	NA	NA	NA
