seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr20	31923334	31923749	416	*	Intron (ENST00000535842.6/164395, intron 8 of 14)	20	31933800	31941231	7432	1	164395	ENST00000619753.1	-10051	ENSG00000131044	TTLL9	tubulin tyrosine ligase like 9
chr20	31987709	31988184	476	*	Intron (ENST00000562532.3/343702, intron 1 of 2)	20	31968151	32003387	35237	1	343702	ENST00000562532.3	19558	ENSG00000260903	XKR7	XK related 7
chr20	32046090	32046404	315	*	Distal Intergenic	20	32052197	32101519	49323	1	3055	ENST00000375862.7	-5793	ENSG00000101336	HCK	HCK proto-oncogene, Src family tyrosine kinase
chr20	32449612	32451891	2280	*	Exon (ENST00000442179.1/ENST00000442179.1, exon 1 of 4)	20	32432359	32434636	2278	1	171023	ENST00000644168.1	17253	ENSG00000171456	ASXL1	ASXL transcriptional regulator 1
chr20	32457497	32459151	1655	*	Intron (ENST00000359676.9/140688, intron 2 of 7)	20	32443059	32483471	40413	2	140688	ENST00000359676.9	24320	ENSG00000197183	NOL4L	nucleolar protein 4 like
chr20	32524922	32525883	962	*	Intron (ENST00000621426.7/140688, intron 2 of 10)	20	32509784	32520854	11071	2	140688	ENST00000419612.1	-4068	ENSG00000197183	NOL4L	nucleolar protein 4 like
chr20	32539997	32540489	493	*	Intron (ENST00000788319.1/105372592, intron 2 of 2)	20	32537066	32541426	4361	1	105372592	ENST00000788320.1	2931	NA	LOC105372592	uncharacterized LOC105372592
chr20	32546633	32547935	1303	*	Intron (ENST00000621426.7/140688, intron 1 of 10)	20	32537066	32541426	4361	1	105372592	ENST00000788320.1	9567	NA	LOC105372592	uncharacterized LOC105372592
chr20	32567483	32567871	389	*	Intron (ENST00000788063.1/ENST00000788063.1, intron 1 of 3)	20	32581961	32594576	12616	1	149950	ENST00000716766.2	-14090	ENSG00000204393	NOL4L-DT	NOL4L divergent transcript
chr20	32574531	32575331	801	*	Intron (ENST00000621426.7/140688, intron 1 of 10)	20	32581961	32594576	12616	1	149950	ENST00000716766.2	-6630	ENSG00000204393	NOL4L-DT	NOL4L divergent transcript
chr20	32578255	32579412	1158	*	Intron (ENST00000621426.7/140688, intron 1 of 10)	20	32581961	32594576	12616	1	149950	ENST00000716766.2	-2549	ENSG00000204393	NOL4L-DT	NOL4L divergent transcript
chr20	32646335	32648363	2029	*	Intron (ENST00000608990.6/284805, intron 4 of 5)	20	32650390	32657362	6973	2	284805	ENST00000360785.6	8999	ENSG00000198547	C20orf203	chromosome 20 open reading frame 203
chr20	32672726	32674022	1297	*	Promoter	20	32631625	32673941	42317	2	284805	ENST00000608990.6	0	ENSG00000198547	C20orf203	chromosome 20 open reading frame 203
chr20	32675667	32676470	804	*	Intron (ENST00000642484.1/284805, intron 8 of 9)	20	32631625	32673941	42317	2	284805	ENST00000608990.6	-1726	ENSG00000198547	C20orf203	chromosome 20 open reading frame 203
chr20	32677216	32678331	1116	*	Intron (ENST00000642484.1/284805, intron 8 of 9)	20	32631625	32673941	42317	2	284805	ENST00000608990.6	-3275	ENSG00000198547	C20orf203	chromosome 20 open reading frame 203
chr20	32777705	32778170	466	*	Intron (ENST00000696231.1/1789, intron 1 of 21)	20	32779852	32809356	29505	1	1789	ENST00000201963.3	-1682	ENSG00000088305	DNMT3B	DNA methyltransferase 3 beta
chr20	32869437	32869743	307	*	Intron (ENST00000400522.9/388795, intron 3 of 26)	20	32863793	32878811	15019	1	388795	ENST00000618684.1	5644	ENSG00000215529	EFCAB8	EF-hand calcium binding domain 8
chr20	32892884	32895286	2403	*	Exon (ENST00000400522.9/388795, exon 9 of 27)	20	32898385	32903670	5286	1	388795	ENST00000533479.1	-3099	ENSG00000215529	EFCAB8	EF-hand calcium binding domain 8
chr20	32961835	32962370	536	*	3' UTR	20	32966884	32967931	1048	2	124904887	ENST00000740160.1	5561	ENSG00000296538	LOC124904887	uncharacterized LOC124904887
chr20	32968635	32969398	764	*	Promoter	20	32966884	32967931	1048	2	124904887	ENST00000740160.1	-704	ENSG00000296538	LOC124904887	uncharacterized LOC124904887
chr20	32969498	32970219	722	*	Distal Intergenic	20	32966884	32967931	1048	2	124904887	ENST00000740160.1	-1567	ENSG00000296538	LOC124904887	uncharacterized LOC124904887
chr20	32974125	32974860	736	*	Distal Intergenic	20	32966884	32967931	1048	2	124904887	ENST00000740160.1	-6194	ENSG00000296538	LOC124904887	uncharacterized LOC124904887
chr20	33006221	33010360	4140	*	Promoter	20	33007704	33023703	16000	1	80341	ENST00000170150.4	0	ENSG00000078898	BPIFB2	BPI fold containing family B member 2
chr20	33018256	33022585	4330	*	Exon (ENST00000170150.4/80341, exon 8 of 16)	20	33031648	33044041	12394	1	128859	ENST00000542375.5	-9063	ENSG00000167104	BPIFB6	BPI fold containing family B member 6
chr20	33071259	33071847	589	*	Exon (ENST00000375494.4/359710, exon 13 of 16)	20	33079643	33111751	32109	1	149954	ENST00000375483.4	-7796	ENSG00000186191	BPIFB4	BPI fold containing family B member 4
chr20	33076643	33077046	404	*	Distal Intergenic	20	33079643	33111751	32109	1	149954	ENST00000375483.4	-2597	ENSG00000186191	BPIFB4	BPI fold containing family B member 4
chr20	33085476	33086394	919	*	Exon (ENST00000375483.4/149954, exon 7 of 18)	20	33081527	33111751	30225	1	149954	ENST00000674031.1	3949	ENSG00000186191	BPIFB4	BPI fold containing family B member 4
chr20	33099969	33101299	1331	*	Exon (ENST00000375483.4/149954, exon 14 of 18)	20	33104704	33111751	7048	1	149954	ENST00000494121.1	-3405	ENSG00000186191	BPIFB4	BPI fold containing family B member 4
chr20	33124062	33124602	541	*	Distal Intergenic	20	33104704	33111751	7048	1	149954	ENST00000494121.1	19358	ENSG00000186191	BPIFB4	BPI fold containing family B member 4
chr20	33242621	33243384	764	*	3' UTR	20	33235996	33243306	7311	1	51297	ENST00000354297.9	6625	ENSG00000198183	BPIFA1	BPI fold containing family A member 1
chr20	33249109	33249752	644	*	Intron (ENST00000755057.1/105372593, intron 1 of 3)	20	33242446	33257519	15074	2	105372593	ENST00000755058.1	7767	NA	LOC105372593	uncharacterized LOC105372593
chr20	33275428	33277047	1620	*	Intron (ENST00000423645.5/92747, intron 1 of 4)	20	33273480	33291033	17554	1	92747	ENST00000423645.5	1948	ENSG00000125999	BPIFB1	BPI fold containing family B member 1
chr20	33289429	33289968	540	*	Exon (ENST00000423645.5/92747, exon 4 of 5)	20	33283214	33309871	26658	1	92747	ENST00000253354.2	6215	ENSG00000125999	BPIFB1	BPI fold containing family B member 1
chr20	33291371	33292213	843	*	Exon (ENST00000253354.2/92747, exon 6 of 16)	20	33298713	33307966	9254	1	92747	ENST00000464032.1	-6500	ENSG00000125999	BPIFB1	BPI fold containing family B member 1
chr20	33310381	33310860	480	*	Distal Intergenic	20	33298713	33307966	9254	1	92747	ENST00000464032.1	11668	ENSG00000125999	BPIFB1	BPI fold containing family B member 1
chr20	33719654	33720835	1182	*	Promoter	20	33702758	33720310	17553	2	11264	ENST00000409299.8	0	ENSG00000101417	PXMP4	peroxisomal membrane protein 4
chr20	33731443	33733211	1769	*	Promoter	20	33728931	33732045	3115	2	124904890	ENST00000441029.3	0	ENSG00000229188	LOC124904890	uncharacterized LOC124904890
chr20	33777833	33778275	443	*	Intron (ENST00000342427.6/84905, intron 10 of 14)	20	33787088	33792269	5182	1	84905	ENST00000493497.1	-8813	ENSG00000131061	ZNF341	zinc finger protein 341
chr20	33779063	33779953	891	*	Intron (ENST00000342427.6/84905, intron 10 of 14)	20	33787088	33792269	5182	1	84905	ENST00000493497.1	-7135	ENSG00000131061	ZNF341	zinc finger protein 341
chr20	33789138	33789967	830	*	3' UTR	20	33787088	33792269	5182	1	84905	ENST00000493497.1	2050	ENSG00000131061	ZNF341	zinc finger protein 341
chr20	33846590	33846890	301	*	Intron (ENST00000217402.3/128866, intron 1 of 4)	20	33787445	33812321	24877	2	101929746	ENST00000824838.1	-34269	ENSG00000230753	ZNF341-AS1	ZNF341 antisense RNA 1
chr20	33862347	33863533	1187	*	Distal Intergenic	20	33787445	33812321	24877	2	101929746	ENST00000824838.1	-50026	ENSG00000230753	ZNF341-AS1	ZNF341 antisense RNA 1
chr20	33867973	33869206	1234	*	Distal Intergenic	20	33787445	33812321	24877	2	101929746	ENST00000824838.1	-55652	ENSG00000230753	ZNF341-AS1	ZNF341 antisense RNA 1
chr20	33885692	33886063	372	*	Distal Intergenic	20	33787445	33812321	24877	2	101929746	ENST00000824838.1	-73371	ENSG00000230753	ZNF341-AS1	ZNF341 antisense RNA 1
chr20	33926403	33926867	465	*	Intron (ENST00000738336.1/ENST00000738336.1, intron 1 of 2)	20	33983052	33993124	10073	2	101926888	ENST00000432859.1	66257	ENSG00000285230	RALY-AS1	RALY antisense RNA 1
chr20	33979144	33979488	345	*	Distal Intergenic	20	33983052	33993124	10073	2	101926888	ENST00000432859.1	13636	ENSG00000285230	RALY-AS1	RALY antisense RNA 1
chr20	33992683	33994724	2042	*	Promoter	20	33983052	33993124	10073	2	101926888	ENST00000432859.1	0	ENSG00000285230	RALY-AS1	RALY antisense RNA 1
chr20	34069345	34070062	718	*	Intron (ENST00000375114.7/22913, intron 2 of 8)	20	34072066	34077046	4981	1	22913	ENST00000493399.1	-2004	ENSG00000125970	RALY	RALY heterogeneous nuclear ribonucleoprotein
chr20	34083166	34083731	566	*	3' UTR	20	34077213	34108308	31096	1	22913	ENST00000489384.1	5953	ENSG00000125970	RALY	RALY heterogeneous nuclear ribonucleoprotein
chr20	34262391	34262840	450	*	Exon (ENST00000568305.5/434, exon 3 of 4)	20	34234840	34281173	46334	2	191	ENST00000512005.1	18333	ENSG00000101444	AHCY	adenosylhomocysteinase
chr20	34562755	34563043	289	*	Intron (ENST00000217446.8/128869, intron 11 of 11)	20	34558775	34560345	1571	1	84557	ENST00000476428.1	3980	ENSG00000101460	MAP1LC3A	microtubule associated protein 1 light chain 3 alpha
chr20	34705129	34705858	730	*	Promoter	20	34704735	34709343	4609	1	58476	ENST00000414082.1	394	ENSG00000078804	TP53INP2	tumor protein p53 inducible nuclear protein 2
chr20	34713135	34713738	604	*	3' UTR	20	34704735	34709343	4609	1	58476	ENST00000414082.1	8400	ENSG00000078804	TP53INP2	tumor protein p53 inducible nuclear protein 2
chr20	34970120	34970575	456	*	Intron (ENST00000673749.1/57644, intron 2 of 8)	20	34977667	34982025	4359	1	57644	ENST00000470929.5	-7092	ENSG00000078814	MYH7B	myosin heavy chain 7B
chr20	35303830	35306676	2847	*	Promoter	20	35303794	35304656	863	2	55245	ENST00000482440.1	0	ENSG00000101019	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1
chr20	35317904	35318194	291	*	Intron (ENST00000457259.5/55245, intron 4 of 6)	20	35303971	35315436	11466	2	55245	ENST00000473982.6	-2468	ENSG00000101019	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1
chr20	35616153	35616665	513	*	Promoter	20	35616880	35618896	2017	1	6676	ENST00000463973.5	-215	ENSG00000061656	SPAG4	sperm associated antigen 4
chr20	36144284	36144730	447	*	Intron (ENST00000202028.9/2036, intron 2 of 19)	20	36147334	36149873	2540	2	100130373	ENST00000658515.1	5143	NA	EPB41L1-AS1	EPB41L1 antisense RNA 1
chr20	36261386	36262202	817	*	Intron (ENST00000397286.7/25980, intron 3 of 3)	20	36236485	36256933	20449	1	25980	ENST00000373932.3	24901	ENSG00000131043	AAR2	AAR2 splicing factor
chr20	36317717	36318501	785	*	Intron (ENST00000373913.7/22839, intron 1 of 12)	20	36306339	36528633	222295	1	22839	ENST00000339266.10	11378	ENSG00000080845	DLGAP4	DLG associated protein 4
chr20	36322347	36322821	475	*	Intron (ENST00000373913.7/22839, intron 1 of 12)	20	36306339	36528633	222295	1	22839	ENST00000339266.10	16008	ENSG00000080845	DLGAP4	DLG associated protein 4
chr20	37071373	37071976	604	*	Intron (ENST00000373664.8/5933, intron 2 of 21)	20	37056160	37068055	11896	2	5933	ENST00000525052.1	-3318	ENSG00000080839	RBL1	RB transcriptional corepressor like 1
chr20	37383176	37383714	539	*	Promoter	20	37383668	37406050	22383	1	6714	ENST00000373567.6	0	ENSG00000197122	SRC	SRC proto-oncogene, non-receptor tyrosine kinase
chr20	37417898	37418424	527	*	Intron (ENST00000811047.1/ENST00000811047.1, intron 1 of 1)	20	37402313	37403031	719	1	6714	ENST00000493775.1	15585	ENSG00000197122	SRC	SRC proto-oncogene, non-receptor tyrosine kinase
chr20	37534563	37535039	477	*	Distal Intergenic	20	37517418	37527931	10514	2	10904	ENST00000414542.6	-6632	ENSG00000166619	BLCAP	BLCAP apoptosis inducing factor
chr20	37680476	37680742	267	*	Intron (ENST00000815582.1/100287792, intron 3 of 3)	20	37677410	37682126	4717	1	100287792	ENST00000815583.1	3066	ENSG00000204117	LOC100287792	uncharacterized LOC100287792
chr20	38043899	38044280	382	*	Intron (ENST00000462548.6/58490, intron 1 of 5)	20	38049753	38089839	40087	1	58490	ENST00000449186.2	-5473	ENSG00000101413	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B
chr20	38143919	38144608	690	*	Intron (ENST00000718567.1/ENST00000718567.1, intron 1 of 1)	20	38128461	38133760	5300	2	7052	ENST00000469269.1	-10159	ENSG00000198959	TGM2	transglutaminase 2
chr20	38631339	38631799	461	*	Intron (ENST00000373345.9/343578, intron 5 of 14)	20	38626996	38650508	23513	1	343578	ENST00000243967.8	4343	ENSG00000124143	ARHGAP40	Rho GTPase activating protein 40
chr20	38635772	38636177	406	*	Intron (ENST00000373345.9/343578, intron 6 of 14)	20	38626996	38650508	23513	1	343578	ENST00000243967.8	8776	ENSG00000124143	ARHGAP40	Rho GTPase activating protein 40
chr20	38883127	38883432	306	*	Intron (ENST00000299824.6/26051, intron 2 of 10)	20	38926312	38953106	26795	1	81610	ENST00000619304.4	-42880	ENSG00000101447	FAM83D	family with sequence similarity 83 member D
chr20	38920546	38921442	897	*	3' UTR	20	38926312	38953106	26795	1	81610	ENST00000619304.4	-4870	ENSG00000101447	FAM83D	family with sequence similarity 83 member D
chr20	39164253	39165085	833	*	Intron (ENST00000772862.1/107985448, intron 4 of 4)	20	39130958	39401661	270704	1	107985448	ENST00000772859.1	33295	NA	LOC107985448	uncharacterized LOC107985448
chr20	39168574	39169631	1058	*	Intron (ENST00000772862.1/107985448, intron 4 of 4)	20	39130958	39401661	270704	1	107985448	ENST00000772859.1	37616	NA	LOC107985448	uncharacterized LOC107985448
chr20	39170913	39171426	514	*	Intron (ENST00000772862.1/107985448, intron 4 of 4)	20	39130958	39401661	270704	1	107985448	ENST00000772859.1	39955	NA	LOC107985448	uncharacterized LOC107985448
chr20	39264473	39264813	341	*	Intron (ENST00000772861.1/107985448, intron 3 of 3)	20	39213777	39224748	10972	2	339568	ENST00000412672.1	-39725	ENSG00000230324	LINC01734	long intergenic non-protein coding RNA 1734
chr20	40506597	40506915	319	*	Distal Intergenic	20	40584596	40590526	5931	1	107985435	ENST00000739837.1	-77681	NA	LOC107985435	uncharacterized LOC107985435
chr20	40562040	40562550	511	*	Distal Intergenic	20	40584596	40590526	5931	1	107985435	ENST00000739837.1	-22046	NA	LOC107985435	uncharacterized LOC107985435
chr20	40564867	40566032	1166	*	Distal Intergenic	20	40584596	40590526	5931	1	107985435	ENST00000739837.1	-18564	NA	LOC107985435	uncharacterized LOC107985435
chr20	40668707	40668968	262	*	Distal Intergenic	20	40685848	40689236	3389	2	9935	ENST00000373313.3	20268	ENSG00000204103	MAFB	MAF bZIP transcription factor B
chr20	40961792	40962297	506	*	Intron (ENST00000833690.1/105372621, intron 3 of 3)	20	40956915	41005434	48520	2	105372621	ENST00000833690.1	43137	NA	LOC105372621	uncharacterized LOC105372621
chr20	41308273	41308676	404	*	Intron (ENST00000683867.1/23051, intron 1 of 3)	20	41268990	41300127	31138	2	23051	ENST00000559028.5	-8146	ENSG00000174306	ZHX3	zinc fingers and homeoboxes 3
chr20	42988349	42989107	759	*	Intron (ENST00000356100.6/11122, intron 1 of 30)	20	42968743	42971492	2750	1	101927138	ENST00000412519.1	19606	ENSG00000227599	PTPRT-AS1	PTPRT antisense RNA 1
chr20	43446432	43446934	503	*	Distal Intergenic	20	43457893	43463605	5713	1	6431	ENST00000668808.1	-10959	ENSG00000124193	SRSF6	serine and arginine rich splicing factor 6
chr20	43583994	43584380	387	*	Intron (ENST00000373077.5/10110, intron 13 of 13)	20	43590937	43647299	56363	1	51098	ENST00000373030.8	-6557	ENSG00000101052	IFT52	intraflagellar transport 52
chr20	43657066	43659008	1943	*	Exon (ENST00000770667.1/ENST00000770667.1, exon 1 of 2)	20	43667019	43716495	49477	1	4605	ENST00000396863.8	-8011	ENSG00000101057	MYBL2	MYB proto-oncogene like 2
chr20	43827456	43828681	1226	*	Distal Intergenic	20	43820682	43824831	4150	2	105372625	ENST00000818121.1	-2625	ENSG00000306407	LOC105372625	uncharacterized LOC105372625
chr20	43868120	43868781	662	*	Exon (ENST00000725252.1/124904907, exon 2 of 2)	20	43865607	43868819	3213	1	124904907	ENST00000725252.1	2513	ENSG00000294694	LOC124904907	uncharacterized LOC124904907
chr20	43936341	43937314	974	*	Intron (ENST00000341197.9/84969, intron 1 of 8)	20	43945705	44069616	123912	1	84969	ENST00000358131.5	-8391	ENSG00000124191	TOX2	TOX high mobility group box family member 2
chr20	44018208	44018476	269	*	Intron (ENST00000341197.9/84969, intron 3 of 8)	20	44039004	44069612	30609	1	84969	ENST00000435864.2	-20528	ENSG00000124191	TOX2	TOX high mobility group box family member 2
chr20	44033282	44033813	532	*	Intron (ENST00000341197.9/84969, intron 3 of 8)	20	44039004	44069612	30609	1	84969	ENST00000435864.2	-5191	ENSG00000124191	TOX2	TOX high mobility group box family member 2
chr20	44083338	44084356	1019	*	Distal Intergenic	20	44054351	44069616	15266	1	84969	ENST00000413823.1	28987	ENSG00000124191	TOX2	TOX high mobility group box family member 2
chr20	44270501	44271002	502	*	Intron (ENST00000617075.4/78997, intron 5 of 5)	20	44264454	44279933	15480	1	78997	ENST00000447658.1	6047	ENSG00000124194	GDAP1L1	ganglioside induced differentiation associated protein 1 like 1
chr20	44310374	44310952	579	*	Promoter	20	44302840	44311202	8363	2	128486	ENST00000396825.4	250	ENSG00000197296	FITM2	fat storage inducing transmembrane protein 2
chr20	44356858	44357221	364	*	Intron (ENST00000316673.9/3172, intron 1 of 9)	20	44355805	44407474	51670	1	3172	ENST00000609262.5	1053	ENSG00000101076	HNF4A	hepatocyte nuclear factor 4 alpha
chr20	44402688	44403205	518	*	Exon (ENST00000682427.1/3172, exon 4 of 4)	20	44401401	44408577	7177	1	3172	ENST00000682169.1	1287	ENSG00000101076	HNF4A	hepatocyte nuclear factor 4 alpha
chr20	44495835	44496425	591	*	3' UTR	20	44496221	44504891	8671	2	10955	ENST00000411544.5	8466	ENSG00000132824	SERINC3	serine incorporator 3
chr20	44594823	44595221	399	*	Intron (ENST00000372891.7/11142, intron 4 of 5)	20	44582579	44619037	36459	1	11142	ENST00000372886.6	12244	ENSG00000168734	PKIG	cAMP-dependent protein kinase inhibitor gamma
chr20	44596054	44596350	297	*	Intron (ENST00000372891.7/11142, intron 4 of 5)	20	44582579	44619037	36459	1	11142	ENST00000372886.6	13475	ENSG00000168734	PKIG	cAMP-dependent protein kinase inhibitor gamma
chr20	44614532	44615802	1271	*	Promoter	20	44614308	44619037	4730	1	11142	ENST00000349959.3	224	ENSG00000168734	PKIG	cAMP-dependent protein kinase inhibitor gamma
chr20	44616035	44616669	635	*	Intron (ENST00000372891.7/11142, intron 5 of 5)	20	44614308	44619037	4730	1	11142	ENST00000349959.3	1727	ENSG00000168734	PKIG	cAMP-dependent protein kinase inhibitor gamma
chr20	44635469	44636108	640	*	Promoter	20	44619552	44636288	16737	2	100	ENST00000696007.1	180	ENSG00000196839	ADA	adenosine deaminase
chr20	44706240	44706711	472	*	Intron (ENST00000798950.1/79015, intron 1 of 2)	20	44714844	44727811	12968	1	8839	ENST00000372868.6	-8133	ENSG00000064205	CCN5	cellular communication network factor 5
chr20	44720531	44721012	482	*	Promoter	20	44719987	44727481	7495	1	8839	ENST00000465000.1	544	ENSG00000064205	CCN5	cellular communication network factor 5
chr20	45088376	45088712	337	*	Distal Intergenic	20	45092310	45101112	8803	2	3787	ENST00000306117.5	12400	ENSG00000124134	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
