seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr22	23286942	23288183	1242	*	peak_23460	1.11410989404216	3.49775623574069e-15	Exon (ENST00000359540.7/613, exon 11 of 22)	22	23289615	23310433	20819	1	613	ENST00000419722.6	-1432	ENSG00000186716	BCR	BCR activator of RhoGEF and GTPase	NA	NA	NA
chr1	201252777	201254193	1417	*	peak_2954	1.14484579113871	3.62861122643593e-15	Distal Intergenic	1	201283452	201332993	49542	1	5317	ENST00000263946.7	-29259	ENSG00000081277	PKP1	plakophilin 1	NA	NA	NA
chr7	73985546	73986764	1219	*	peak_31482	1.17851433666017	3.71375353147481e-15	Exon (ENST00000567919.1/ENST00000567919.1, exon 1 of 1)	7	74027789	74068763	40975	1	2006	ENST00000445912.5	-41025	ENSG00000049540	ELN	elastin	NA	NA	NA
chr10	70468772	70469783	1012	*	peak_4181	1.45308458127126	3.79876156195641e-15	Distal Intergenic	10	70478767	70568450	89684	1	27143	ENST00000263563.7	-8984	ENSG00000107719	PALD1	phosphatase domain containing paladin 1	NA	NA	NA
chr11	45584029	45585502	1474	*	peak_6111	1.00784837943492	3.8157542493569e-15	Distal Intergenic	11	45582541	45583475	935	1	124902665	ENST00000838232.1	1488	ENSG00000254514	LOC124902665	uncharacterized LOC124902665	NA	NA	NA
chr1	47180645	47183603	2959	*	peak_1819	1.04453956235037	3.8813951522091e-15	Promoter	1	47097821	47181083	83263	2	105378701	ENST00000815597.1	0	NA	CYP4A22-AS1	CYP4A22 antisense RNA 1	NA	NA	NA
chr14	99534445	99536483	2039	*	peak_10045	1.1311384308292	4.02632228759687e-15	Promoter	14	99514961	99536088	21128	2	317762	ENST00000557576.5	0	ENSG00000205476	CCDC85C	coiled-coil domain containing 85C	NA	NA	NA
chr20	63082416	63083664	1249	*	peak_22429	1.05986428799405	4.16183096233433e-15	Exon (ENST00000606208.5/63930, exon 2 of 2)	20	63102205	63104421	2217	1	768096	ENST00000433161.2	-18541	NA	HAR1A	highly accelerated region 1A	NA	NA	NA
chr10	79289242	79290945	1704	*	peak_4608	1.113758347341	4.21482203664868e-15	Exon (ENST00000334512.10/57178, exon 9 of 25)	10	79277179	79296935	19757	1	57178	ENST00000478357.1	12063	ENSG00000108175	ZMIZ1	zinc finger MIZ-type containing 1	NA	NA	NA
chr11	77094134	77096072	1939	*	peak_7096	1.04467146632676	4.26376266840013e-15	Intron (ENST00000531028.2/726, intron 3 of 13)	11	77102840	77103331	492	1	4975	ENST00000529803.1	-6768	ENSG00000254550	OMP	olfactory marker protein	NA	NA	NA
chr17	74845737	74847654	1918	*	peak_15350	1.1437773854201	4.4307859756841e-15	Exon (ENST00000293190.10/2905, exon 9 of 13)	17	74843364	74859872	16509	2	2905	ENST00000584176.1	12218	ENSG00000161509	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C	NA	NA	NA
chr5	139395493	139396286	794	*	peak_28758	1.53347567043494	4.4475729287537e-15	Promoter	5	139390592	139395104	4513	2	389333	ENST00000434752.4	-389	ENSG00000228672	PROB1	proline rich basic protein 1	NA	NA	NA
chr19	46032065	46033629	1565	*	peak_17666	1.10347432957382	4.59230994467941e-15	Distal Intergenic	19	46027869	46028489	621	1	105372421	ENST00000601033.1	4196	NA	LOC105372421	uncharacterized LOC105372421	NA	NA	NA
chr8	124927532	124928505	974	*	peak_32754	1.1038217562972	4.9486632003771e-15	Intron (ENST00000657463.1/157381, intron 1 of 4)	8	124937500	124951177	13678	1	157381	ENST00000658039.1	-8995	ENSG00000249816	LINC00964	long intergenic non-protein coding RNA 964	NA	NA	NA
chr3	50208467	50209393	927	*	peak_25789	1.24758312899981	5.12232060546278e-15	Promoter	3	50207683	50214768	7086	1	10991	ENST00000621456.2	784	ENSG00000188338	SLC38A3	solute carrier family 38 member 3	NA	NA	NA
chr3	13114824	13115800	977	*	peak_25114	1.20250864632392	5.16501530515957e-15	Intron (ENST00000648114.1/9922, intron 2 of 15)	3	12897043	13073429	176387	2	9922	ENST00000613206.2	-41395	ENSG00000144711	IQSEC1	IQ motif and Sec7 domain ArfGEF 1	NA	NA	NA
chr8	142596703	142598262	1560	*	peak_33539	1.41406436541218	5.16501530515957e-15	Exon (ENST00000758040.1/ENST00000758040.1, exon 1 of 3)	8	142612065	142612702	638	2	23237	ENST00000581404.1	14440	ENSG00000198576	ARC	activity regulated cytoskeleton associated protein	NA	NA	NA
chr20	50275681	50277409	1729	*	peak_21939	1.28619492135913	5.43224898148082e-15	Promoter	20	50276289	50283250	6962	1	100506115	ENST00000663009.2	0	ENSG00000224397	PELATON	plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation	NA	NA	NA
chr10	71135961	71138434	2474	*	peak_4261	1.03627580064832	5.46103654195352e-15	Distal Intergenic	10	71212570	71302864	90295	1	219699	ENST00000335350.10	-74136	ENSG00000107731	UNC5B	unc-5 netrin receptor B	NA	NA	NA
chr8	139940519	139942039	1521	*	peak_33156	1.03146396937767	5.69022427906376e-15	Intron (ENST00000438773.4/83696, intron 19 of 22)	8	139931172	139933942	2771	1	100507249	ENST00000507535.4	9347	ENSG00000250733	C8orf17	chromosome 8 putative open reading frame 17	NA	NA	NA
chr8	132411035	132412145	1111	*	peak_32883	1.15174422959616	5.70135417585393e-15	Intron (ENST00000388996.10/3786, intron 1 of 14)	8	132128980	132447262	318283	2	3786	ENST00000521134.6	35117	ENSG00000184156	KCNQ3	potassium voltage-gated channel subfamily Q member 3	NA	NA	NA
chr10	100868250	100869675	1426	*	peak_4920	1.23027005458645	5.80251637970008e-15	Exon (ENST00000831837.1/ENST00000831837.1, exon 1 of 2)	10	100912963	100926760	13798	1	55719	ENST00000370271.7	-43288	ENSG00000119906	SLF2	SMC5-SMC6 complex localization factor 2	NA	NA	NA
chr17	79858865	79859469	605	*	peak_15725	1.97046053236699	5.89603604047938e-15	Distal Intergenic	17	79833156	79839440	6285	2	8535	ENST00000269397.9	-19425	ENSG00000141582	CBX4	chromobox 4	NA	NA	NA
chr3	52438975	52441012	2038	*	peak_25998	1.11569949238666	6.15563397731112e-15	3' UTR	3	52440390	52444969	4580	2	56920	ENST00000465657.1	3957	ENSG00000010319	SEMA3G	semaphorin 3G	NA	NA	NA
chr1	53114472	53115879	1408	*	peak_1905	1.37753206508481	6.40295704703204e-15	Promoter	1	53114576	53118624	4049	1	105379783	ENST00000439621.2	0	NA	LOC105379783	uncharacterized LOC105379783	NA	NA	NA
chr2	26474420	26475486	1067	*	peak_18557	1.03158236779288	6.69048497747524e-15	Promoter	2	26472332	26473541	1210	2	9381	ENST00000426958.1	-879	ENSG00000115155	OTOF	otoferlin	NA	NA	NA
chr8	134475764	134477217	1454	*	peak_32988	1.16049421120671	6.72017841338786e-15	Distal Intergenic	8	134478222	134510182	31961	2	57623	ENST00000521673.5	32965	ENSG00000066827	ZFAT	zinc finger and AT-hook domain containing	NA	NA	NA
chr22	17193805	17194739	935	*	peak_23011	1.36891811460107	6.8796434938993e-15	Intron (ENST00000696224.1/51816, intron 2 of 7)	22	17178790	17191810	13021	2	51816	ENST00000696223.1	-1995	ENSG00000093072	ADA2	adenosine deaminase 2	NA	NA	NA
chr4	3732613	3733605	993	*	peak_27305	1.35046748436301	6.98349171215106e-15	Distal Intergenic	4	3766385	3768526	2142	1	152	ENST00000330055.7	-32780	ENSG00000184160	ADRA2C	adrenoceptor alpha 2C	NA	NA	NA
chr16	2985318	2986553	1236	*	peak_11770	1.00320185293306	7.08007032784002e-15	Intron (ENST00000717628.1/ENST00000717628.1, intron 2 of 2)	16	2988256	3002016	13761	1	283875	ENST00000573315.2	-1703	ENSG00000262152	GREP1	glycine rich extracellular protein 1	NA	NA	NA
chr22	19758757	19760042	1286	*	peak_23101	1.73364837549996	7.10807955736641e-15	Promoter	22	19758782	19764990	6209	1	6899	ENST00000680333.1	0	ENSG00000184058	TBX1	T-box transcription factor 1	NA	NA	NA
chr17	74052504	74053823	1320	*	peak_15236	1.57433129727873	7.27897039580858e-15	Intron (ENST00000727555.1/102723567, intron 3 of 3)	17	73926177	74040859	114683	2	105371888	ENST00000727414.1	-11645	NA	LOC105371888	uncharacterized LOC105371888	NA	NA	NA
chr5	139894484	139895589	1106	*	peak_28800	1.21822506372753	7.35205070472769e-15	Intron (ENST00000541337.5/9542, intron 1 of 7)	5	139869538	139904310	34773	2	9542	ENST00000518130.1	8721	ENSG00000158458	NRG2	neuregulin 2	NA	NA	NA
chr9	93825088	93825971	884	*	peak_34374	1.74999181427755	7.45660355560626e-15	Promoter	9	93826380	93858339	31960	1	101928014	ENST00000812671.1	-409	ENSG00000231990	LOC101928014	uncharacterized LOC101928014	NA	NA	NA
chr11	73224990	73226515	1526	*	peak_6956	1.1276273490046	7.66033805262897e-15	Intron (ENST00000393597.7/5029, intron 1 of 2)	11	73218457	73235934	17478	1	5029	ENST00000393596.2	6533	ENSG00000175591	P2RY2	purinergic receptor P2Y2	NA	NA	NA
chr10	124127444	124129902	2459	*	peak_5295	1.05153097416772	7.6645239569401e-15	Distal Intergenic	10	124139446	124149819	10374	2	105378536	ENST00000783861.1	19917	NA	LOC105378536	uncharacterized LOC105378536	NA	NA	NA
chr1	110240211	110241219	1009	*	peak_2281	1.57745518855702	7.73830509438784e-15	3' UTR	1	110223830	110229151	5322	1	3749	ENST00000636402.1	16381	ENSG00000116396	KCNC4	potassium voltage-gated channel subfamily C member 4	NA	NA	NA
chr3	13504097	13506227	2131	*	peak_25160	1.15371327363858	7.81601647768353e-15	3' UTR	3	13496826	13502948	6123	1	79885	ENST00000495099.2	7271	ENSG00000163517	HDAC11	histone deacetylase 11	NA	NA	NA
chr6	33671317	33672511	1195	*	peak_29590	1.11224609946328	7.96529559487297e-15	Exon (ENST00000374316.9/3710, exon 23 of 59)	6	33698128	33698234	107	1	100500873	ENST00000579806.1	-25617	ENSG00000266509	MIR3934	microRNA 3934	NA	NA	NA
chr16	10616578	10617572	995	*	peak_11975	1.33966051393352	7.98949847534307e-15	Intron (ENST00000775679.1/ENST00000775679.1, intron 1 of 1)	16	10544180	10580632	36453	2	2013	ENST00000342147.4	-35946	ENSG00000213853	EMP2	epithelial membrane protein 2	NA	NA	NA
chr22	24147481	24148544	1064	*	peak_23526	1.24544799788725	8.1288208556165e-15	Intron (ENST00000263119.10/23523, intron 29 of 36)	22	24155838	24178627	22790	1	23523	ENST00000337989.11	-7294	ENSG00000099991	CABIN1	calcineurin binding protein 1	NA	NA	NA
chr22	45232985	45234593	1609	*	peak_24574	1.01629077710391	8.31478178939266e-15	Promoter	22	45205260	45235413	30154	2	23313	ENST00000486640.5	820	ENSG00000100364	KIAA0930	KIAA0930	NA	NA	NA
chr15	41848690	41850353	1664	*	peak_10383	1.36546220365841	8.51470447537167e-15	Promoter	15	41848371	41850572	2202	2	51332	ENST00000563899.1	219	ENSG00000137877	SPTBN5	spectrin beta, non-erythrocytic 5	NA	NA	NA
chr21	44710824	44712028	1205	*	peak_22839	1.43440849353604	8.68260471089593e-15	Promoter	21	44497893	44711572	213680	2	54084	ENST00000323084.9	0	ENSG00000175894	TSPEAR	thrombospondin type laminin G domain and EAR repeats	NA	NA	NA
chr2	241211919	241212946	1028	*	peak_20981	1.5912467009708	8.77314520136493e-15	Promoter	2	241212148	241212876	729	1	50636	ENST00000471606.1	0	ENSG00000146205	ANO7	anoctamin 7	NA	NA	NA
chr2	239181581	239182434	854	*	peak_20802	1.69870937581108	8.86328231527028e-15	Intron (ENST00000345617.7/9759, intron 4 of 26)	2	239163833	239191056	27224	2	9759	ENST00000454542.5	8622	ENSG00000068024	HDAC4	histone deacetylase 4	NA	NA	NA
chr3	38114431	38116252	1822	*	peak_25374	1.0195791820201	1.00257540318953e-14	Promoter	3	38117043	38124025	6983	1	9940	ENST00000478428.1	-791	ENSG00000008226	DLEC1	DLEC1 cilia and flagella associated protein	NA	NA	NA
chr17	21385056	21386430	1375	*	peak_13889	1.17743052391488	1.00432641492024e-14	Intron (ENST00000583088.6/3768, intron 1 of 2)	17	21376357	21419870	43514	1	3768	ENST00000583088.6	8699	ENSG00000184185	KCNJ12	potassium inwardly rectifying channel subfamily J member 12	NA	NA	NA
chr18	5976859	5977668	810	*	peak_16068	1.19293050803529	1.03558176221309e-14	Intron (ENST00000659442.1/121725015, intron 1 of 7)	18	5882072	5895955	13884	2	645369	ENST00000581347.2	-80904	ENSG00000206432	TMEM200C	transmembrane protein 200C	NA	NA	NA
chr20	63171093	63172118	1026	*	peak_22448	1.17825454691558	1.05012768503418e-14	Intron (ENST00000691615.2/124904952, intron 1 of 1)	20	63166008	63174047	8040	2	124904952	ENST00000691615.2	1929	NA	LOC124904952	uncharacterized LOC124904952	NA	NA	NA
chr9	136675512	136676592	1081	*	peak_35062	2.07419980464487	1.07145458029839e-14	Promoter	9	136673709	136677380	3672	2	10555	ENST00000472820.1	788	ENSG00000169692	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	NA	NA	NA
chr17	81474670	81476581	1912	*	peak_15860	1.01298640061626	1.09092708721381e-14	Exon (ENST00000752698.1/ENST00000752698.1, exon 2 of 3)	17	81480525	81482263	1739	2	105371927	ENST00000752697.1	5682	NA	LINC01971	long intergenic non-protein coding RNA 1971	NA	NA	NA
chr15	77752508	77753883	1376	*	peak_11024	1.25804056080417	1.10411118527431e-14	Intron (ENST00000561686.5/84894, intron 1 of 3)	15	77615782	77720751	104970	2	84894	ENST00000564472.5	-31757	ENSG00000169783	LINGO1	leucine rich repeat and Ig domain containing 1	NA	NA	NA
chr1	53270912	53272034	1123	*	peak_1914	1.48525734700443	1.11774679365333e-14	Promoter	1	53245545	53271250	25706	2	7804	ENST00000653810.1	0	ENSG00000157193	LRP8	LDL receptor related protein 8	NA	NA	NA
chr10	133047734	133050786	3053	*	peak_5533	1.16214164562574	1.13016116889902e-14	Distal Intergenic	10	133013749	133015404	1656	1	112268067	ENST00000839271.1	33985	NA	LOC112268067	uncharacterized LOC112268067	NA	NA	NA
chr3	49518564	49519609	1046	*	peak_25726	1.37117882508721	1.16066164016794e-14	Intron (ENST00000469139.2/1605, intron 2 of 2)	3	49510224	49530911	20688	1	1605	ENST00000479935.1	8340	ENSG00000173402	DAG1	dystroglycan 1	NA	NA	NA
chr3	42504955	42506376	1422	*	peak_25450	1.00279760490694	1.17994473904185e-14	Intron (ENST00000433647.5/7433, intron 1 of 13)	3	42502664	42532333	29670	1	7433	ENST00000446673.5	2291	ENSG00000114812	VIPR1	vasoactive intestinal peptide receptor 1	NA	NA	NA
chr22	44333069	44334223	1155	*	peak_24496	1.06652951161331	1.20607610853998e-14	Distal Intergenic	22	44312998	44314999	2002	1	101927499	ENST00000755914.1	20071	ENSG00000298486	LOC101927499	uncharacterized LOC101927499	NA	NA	NA
chr15	65963591	65965254	1664	*	peak_10605	1.17970865532476	1.21357706850792e-14	Exon (ENST00000409699.6/84465, exon 9 of 23)	15	65901772	65970689	68918	2	84465	ENST00000490495.5	5435	ENSG00000157890	MEGF11	multiple EGF like domains 11	NA	NA	NA
chr2	20623702	20624725	1024	*	peak_18438	1.30771669252247	1.24095641559444e-14	Promoter	2	20592617	20624773	32157	2	64342	ENST00000415264.5	48	ENSG00000118960	HS1BP3	HCLS1 binding protein 3	NA	NA	NA
chr22	49149661	49150724	1064	*	peak_24805	1.25557421933765	1.24245196769562e-14	Intron (ENST00000735954.1/ENST00000735954.1, intron 1 of 1)	22	49047491	49052549	5059	2	105373085	ENST00000667851.1	-97112	ENSG00000286381	NHIP	neuronal hypoxia inducible, placenta associated	NA	NA	NA
chr19	29495727	29496799	1073	*	peak_17066	1.31791311700815	1.24507714690181e-14	Intron (ENST00000804084.1/284395, intron 1 of 4)	19	29287009	29525503	238495	2	284395	ENST00000716172.1	28704	ENSG00000264515	VSTM2B-DT	VSTM2B divergent transcript	NA	NA	NA
chr2	71512843	71514098	1256	*	peak_19124	1.1563054349178	1.39014464169204e-14	Exon (ENST00000258104.8/8291, exon 6 of 55)	2	71466702	71686648	219947	1	8291	ENST00000410041.1	46141	ENSG00000135636	DYSF	dysferlin	NA	NA	NA
chr11	61345035	61346777	1743	*	peak_6257	1.09590627692593	1.39088799678971e-14	Promoter	11	61345314	61346890	1577	1	26007	ENST00000525366.5	0	ENSG00000149476	TKFC	triokinase and FMN cyclase	NA	NA	NA
chr16	85421931	85424578	2648	*	peak_13165	1.13069549191888	1.39823295672038e-14	Intron (ENST00000637419.1/23199, intron 2 of 2)	16	85357463	85359449	1987	1	23199	ENST00000568080.1	64468	ENSG00000131149	GSE1	Gse1 coiled-coil protein	NA	NA	NA
chr22	21633982	21635749	1768	*	peak_23277	1.39739280825986	1.41428293254187e-14	3' UTR	22	21632760	21637329	4570	1	164592	ENST00000292779.4	1222	ENSG00000161180	CCDC116	coiled-coil domain containing 116	NA	NA	NA
chr2	3295023	3297174	2152	*	peak_18094	1.12302480069848	1.45184332055339e-14	Intron (ENST00000478754.5/7260, intron 3 of 10)	2	3214186	3282826	68641	2	7260	ENST00000462515.1	-12197	ENSG00000032389	EIPR1	EARP complex and GARP complex interacting protein 1	NA	NA	NA
chr3	127579780	127581563	1784	*	peak_26536	1.04354768672769	1.55577027130239e-14	Promoter	3	127573069	127580437	7369	2	131601	ENST00000450633.6	0	ENSG00000163870	TPRA1	transmembrane protein adipocyte associated 1	NA	NA	NA
chr1	205053790	205054873	1084	*	peak_3101	1.30394673947968	1.57050838648192e-14	Intron (ENST00000640352.1/6900, intron 2 of 20)	1	205058383	205062335	3953	1	6900	ENST00000530117.5	-3510	ENSG00000184144	CNTN2	contactin 2	NA	NA	NA
chr17	4446389	4448251	1863	*	peak_13542	1.14088493877887	1.59983069758231e-14	Promoter	17	4446604	4448291	1688	1	201305	ENST00000575185.1	0	ENSG00000182557	SPNS3	SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative)	NA	NA	NA
chr12	123907731	123908765	1035	*	peak_8616	1.30924346926817	1.67711322836145e-14	Promoter	12	123908313	123914550	6238	1	196385	ENST00000540041.2	0	ENSG00000197653	DNAH10	dynein axonemal heavy chain 10	NA	NA	NA
chr22	44408796	44410116	1321	*	peak_24506	1.08901608858293	1.70860601807083e-14	Intron (ENST00000777997.1/ENST00000777997.1, intron 2 of 2)	22	44443290	44444793	1504	1	101927526	ENST00000735573.1	-33174	ENSG00000232655	LINC01656	long intergenic non-protein coding RNA 1656	NA	NA	NA
chr8	142353016	142354928	1913	*	peak_33482	1.12828881489932	1.82178451338997e-14	Promoter	8	142212081	142354724	142644	2	203062	ENST00000662555.2	0	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	NA	NA	NA
chr16	57507233	57508914	1682	*	peak_12643	1.17406735972028	1.83187047592623e-14	Distal Intergenic	16	57512387	57516582	4196	2	92922	ENST00000569068.1	7668	ENSG00000135736	CCDC102A	coiled-coil domain containing 102A	NA	NA	NA
chr2	11122969	11124429	1461	*	peak_18259	1.11756422009692	1.84338036228982e-14	Exon (ENST00000736852.1/ENST00000736852.1, exon 2 of 3)	2	11124527	11126479	1953	2	285150	ENST00000736654.1	2050	ENSG00000145063	FLJ33534	Putative uncharacterized protein FLJ33534	NA	NA	NA
chr6	36997612	36998939	1328	*	peak_29741	1.42040339622293	1.99468397573329e-14	Distal Intergenic	6	37005646	37010031	4386	1	221472	ENST00000489356.1	-6707	ENSG00000146192	FGD2	FYVE, RhoGEF and PH domain containing 2	NA	NA	NA
chr17	45813815	45815271	1457	*	peak_14481	1.09221034748979	2.00507896379435e-14	Intron (ENST00000634540.1/104909134, intron 4 of 14)	17	45816554	45835805	19252	1	1394	ENST00000705342.1	-1283	ENSG00000120088	CRHR1	corticotropin releasing hormone receptor 1	NA	NA	NA
chr22	45475920	45477125	1206	*	peak_24590	1.37513051424958	2.02287477595835e-14	Distal Intergenic	22	45502238	45531324	29087	1	2192	ENST00000411478.5	-25113	ENSG00000077942	FBLN1	fibulin 1	NA	NA	NA
chr19	19333465	19335525	2061	*	peak_16978	1.03695465876143	2.0747453894751e-14	Promoter	19	19334173	19337213	3041	1	23383	ENST00000592069.1	0	ENSG00000129933	MAU2	MAU2 sister chromatid cohesion factor	NA	NA	NA
chr10	71073476	71074582	1107	*	peak_4256	1.12168361221031	2.08430236034728e-14	Exon (ENST00000646051.1/105378350, exon 4 of 5)	10	71002920	71005788	2869	2	105378351	ENST00000819098.1	-67688	ENSG00000306492	LOC105378351	uncharacterized LOC105378351	NA	NA	NA
chr8	144178821	144179943	1123	*	peak_33761	1.25315546925908	2.12063640110011e-14	Promoter	8	144179455	144201179	21725	1	727957	ENST00000534508.1	0	ENSG00000179832	MROH1	maestro heat like repeat family member 1	NA	NA	NA
chr1	41726729	41727453	725	*	peak_1646	1.29114962385811	2.20028297695022e-14	Intron (ENST00000372584.5/59269, intron 1 of 7)	1	41506365	41662325	155961	2	59269	ENST00000643665.1	-64404	ENSG00000127124	HIVEP3	HIVEP zinc finger 3	NA	NA	NA
chr11	44893825	44894934	1110	*	peak_6072	1.35876665826508	2.208287606017e-14	Intron (ENST00000533786.5/90139, intron 3 of 6)	11	44906407	44931336	24930	1	90139	ENST00000518429.2	-11473	ENSG00000157570	TSPAN18	tetraspanin 18	NA	NA	NA
chr19	29504307	29505740	1434	*	peak_17069	1.05137536939663	2.26646317166597e-14	Exon (ENST00000804515.1/ENST00000804515.1, exon 2 of 2)	19	29287009	29525503	238495	2	284395	ENST00000716172.1	19763	ENSG00000264515	VSTM2B-DT	VSTM2B divergent transcript	NA	NA	NA
chr6	36760083	36761003	921	*	peak_29732	1.15667889585109	2.31214058368433e-14	Intron (ENST00000244751.7/57699, intron 12 of 20)	6	36740778	36757409	16632	2	57699	ENST00000393189.2	-2674	ENSG00000124772	CPNE5	copine 5	NA	NA	NA
chr5	140143530	140144450	921	*	peak_28808	1.53551475961793	2.40097530418314e-14	Distal Intergenic	5	140157295	140173051	15757	1	101929719	ENST00000719408.1	-12845	NA	LOC101929719	uncharacterized LOC101929719	NA	NA	NA
chr15	40271288	40272794	1507	*	peak_10332	1.21994529367935	2.41894337146124e-14	Exon (ENST00000453867.7/106821730, exon 5 of 10)	15	40273930	40276384	2455	1	106821730	ENST00000557808.1	-1136	ENSG00000137843	BUB1B-PAK6	BUB1B-PAK6 readthrough	NA	NA	NA
